Date,Stock Code,Board,Previous Price,Last Price,Open Price,High Price,Low Price,Volume,Value
2025-10-08,AADI,RG,7500.00,8325.00,7525.00,8425.00,7325.00,42330000,335463992500
2025-10-08,AALI,RG,7400.00,7375.00,7400.00,7575.00,7250.00,2078800,15420882500
2025-10-08,ABBA,RG,81.00,89.00,89.00,89.00,89.00,30752600,2736981400
2025-10-08,ABDA,RG,2970.00,2970.00,0.00,0.00,0.00,0,0
2025-10-08,ABMM,RG,2770.00,2750.00,2770.00,2780.00,2740.00,1086100,2991176000
2025-10-08,ACES,RG,424.00,422.00,424.00,426.00,416.00,39361700,16570461800
2025-10-08,ACRO,RG,91.00,87.00,92.00,94.00,84.00,34821100,3117825700
2025-10-08,ACST,RG,143.00,137.00,147.00,147.00,134.00,11858700,1642917200
2025-10-08,ADCP,RG,59.00,59.00,59.00,60.00,57.00,45153100,2632828500
2025-10-08,ADES,RG,13700.00,13650.00,13550.00,13700.00,13425.00,104500,1410607500
2025-10-08,ADHI,RG,262.00,260.00,262.00,264.00,254.00,10245100,2659904400
2025-10-08,ADMF,RG,8750.00,8725.00,8750.00,8750.00,8675.00,82600,719162500
2025-10-08,ADMG,RG,136.00,137.00,136.00,138.00,133.00,1151400,155218200
2025-10-08,ADMR,RG,1105.00,1380.00,1115.00,1380.00,1080.00,270278600,335266564000
2025-10-08,ADRO,RG,1650.00,1850.00,1650.00,1850.00,1625.00,324208100,569024003000
2025-10-08,AGAR,RG,244.00,246.00,244.00,252.00,242.00,55300,13587000
2025-10-08,AGII,RG,1560.00,1950.00,1950.00,1950.00,1725.00,18884200,36524820000
2025-10-08,AGRO,RG,240.00,236.00,242.00,244.00,234.00,44541400,10591530400
2025-10-08,AGRS,RG,74.00,73.00,74.00,74.00,73.00,3424700,250388800
2025-10-08,AHAP,RG,83.00,85.00,83.00,87.00,80.00,33329400,2775528000
2025-10-08,AIMS,RG,402.00,398.00,366.00,400.00,366.00,87400,33541000
2025-10-08,AISA,RG,147.00,143.00,147.00,150.00,142.00,19509000,2825664700
2025-10-08,AKKU,RG,27.00,27.00,0.00,0.00,0.00,0,0
2025-10-08,AKPI,RG,590.00,600.00,605.00,605.00,575.00,160800,93891000
2025-10-08,AKRA,RG,1130.00,1125.00,1130.00,1150.00,1120.00,15336000,17309726000
2025-10-08,AKSI,RG,292.00,288.00,298.00,298.00,270.00,1215500,340557400
2025-10-08,ALDO,RG,494.00,494.00,494.00,494.00,492.00,4800,2369200
2025-10-08,ALKA,RG,336.00,326.00,334.00,334.00,322.00,19300,6309400
2025-10-08,ALMI,RG,74.00,74.00,0.00,0.00,0.00,0,0
2025-10-08,ALTO,RG,18.00,18.00,0.00,0.00,0.00,0,0
2025-10-08,AMAG,RG,354.00,352.00,354.00,354.00,350.00,25500,8995800
2025-10-08,AMAN,RG,150.00,141.00,150.00,150.00,135.00,7425300,1040142400
2025-10-08,AMAR,RG,230.00,238.00,232.00,248.00,224.00,7782000,1854742000
2025-10-08,AMFG,RG,3490.00,3490.00,3490.00,3500.00,3310.00,12200,40940000
2025-10-08,AMIN,RG,238.00,224.00,238.00,238.00,220.00,834100,189821600
2025-10-08,AMMN,RG,6925.00,6975.00,6925.00,7000.00,6850.00,20411400,141225060000
2025-10-08,AMMS,RG,226.00,224.00,224.00,230.00,220.00,4249300,949305800
2025-10-08,AMOR,RG,450.00,448.00,460.00,460.00,444.00,74800,33539800
2025-10-08,AMRT,RG,1900.00,1930.00,1910.00,1935.00,1900.00,37401800,71534257000
2025-10-08,ANDI,RG,25.00,27.00,27.00,27.00,27.00,37169400,1003573800
2025-10-08,ANJT,RG,2390.00,2340.00,2400.00,2450.00,2250.00,2034600,4716912000
2025-10-08,ANTM,RG,3140.00,3330.00,3170.00,3380.00,3150.00,303472900,995601490000
2025-10-08,APEX,RG,135.00,133.00,135.00,141.00,130.00,63523500,8561859600
2025-10-08,APIC,RG,1165.00,1155.00,1165.00,1165.00,1140.00,4504700,5183247500
2025-10-08,APII,RG,180.00,181.00,179.00,182.00,179.00,12100,2180700
2025-10-08,APLI,RG,474.00,490.00,474.00,498.00,464.00,67400,32659000
2025-10-08,APLN,RG,99.00,97.00,99.00,100.00,96.00,15936500,1551116000
2025-10-08,ARCI,RG,1035.00,1140.00,1060.00,1165.00,1040.00,333348700,371115275000
2025-10-08,AREA,RG,530.00,510.00,530.00,530.00,500.00,3687700,1875000000
2025-10-08,ARGO,RG,1110.00,1085.00,1110.00,1110.00,1085.00,15500,16984500
2025-10-08,ARII,RG,286.00,278.00,286.00,290.00,278.00,858600,241211000
2025-10-08,ARKA,RG,27.00,29.00,27.00,29.00,27.00,13231700,369656500
2025-10-08,ARKO,RG,1530.00,1305.00,1540.00,1560.00,1305.00,973300,1366336500
2025-10-08,ARMY,RG,50.00,50.00,0.00,0.00,0.00,0,0
2025-10-08,ARNA,RG,525.00,520.00,525.00,525.00,515.00,3534700,1838302500
2025-10-08,ARTA,RG,3130.00,3180.00,3180.00,3280.00,3180.00,8200,26435000
2025-10-08,ARTI,RG,2.00,2.00,0.00,0.00,0.00,0,0
2025-10-08,ARTO,RG,2090.00,2080.00,2080.00,2120.00,2000.00,9374500,19322280000
2025-10-08,ASBI,RG,440.00,440.00,440.00,456.00,440.00,6600,2913600
2025-10-08,ASDM,RG,550.00,550.00,550.00,550.00,540.00,3100,1685500
2025-10-08,ASGR,RG,1180.00,1160.00,1155.00,1180.00,1155.00,1002100,1165755500
2025-10-08,ASHA,RG,94.00,103.00,103.00,103.00,103.00,48381800,4983325400
2025-10-08,ASII,RG,5750.00,5725.00,5825.00,5875.00,5650.00,30080700,172672435000
2025-10-08,ASJT,RG,125.00,126.00,127.00,129.00,121.00,1156000,142208100
2025-10-08,ASLC,RG,85.00,84.00,86.00,86.00,81.00,48309900,4021262000
2025-10-08,ASLI,RG,220.00,220.00,0.00,0.00,0.00,0,0
2025-10-08,ASMI,RG,26.00,28.00,24.00,28.00,24.00,10946700,278110300
2025-10-08,ASPI,RG,510.00,466.00,500.00,570.00,438.00,4605000,2188131900
2025-10-08,ASPR,RG,96.00,95.00,98.00,98.00,93.00,7250400,688682100
2025-10-08,ASRI,RG,172.00,170.00,171.00,173.00,165.00,50859300,8596323800
2025-10-08,ASRM,RG,334.00,358.00,330.00,360.00,322.00,1773200,607280000
2025-10-08,ASSA,RG,860.00,860.00,860.00,870.00,835.00,8308700,7090411000
2025-10-08,ATAP,RG,73.00,78.00,79.00,79.00,78.00,1660900,130602700
2025-10-08,ATIC,RG,428.00,432.00,430.00,438.00,424.00,463900,199813600
2025-10-08,ATLA,RG,80.00,79.00,81.00,82.00,73.00,278238900,21462065500
2025-10-08,AUTO,RG,2370.00,2410.00,2390.00,2410.00,2360.00,5002500,11941079000
2025-10-08,AVIA,RG,418.00,422.00,418.00,426.00,414.00,49592500,20827868200
2025-10-08,AWAN,RG,226.00,224.00,226.00,228.00,222.00,22941600,5138953800
2025-10-08,AXIO,RG,127.00,125.00,127.00,127.00,122.00,1594300,197482000
2025-10-08,AYLS,RG,124.00,142.00,129.00,144.00,128.00,46558700,6362677600
2025-10-08,BABP,RG,53.00,54.00,53.00,55.00,53.00,19317900,1040761600
2025-10-08,BABY,RG,300.00,302.00,306.00,312.00,296.00,12331100,3777505600
2025-10-08,BACA,RG,143.00,143.00,144.00,145.00,140.00,2926600,416780600
2025-10-08,BAIK,RG,107.00,108.00,107.00,109.00,105.00,2031300,217417500
2025-10-08,BAJA,RG,158.00,164.00,160.00,173.00,158.00,10497900,1725430700
2025-10-08,BALI,RG,1305.00,1280.00,1295.00,1295.00,1260.00,50700,64296500
2025-10-08,BANK,RG,810.00,815.00,810.00,825.00,800.00,6944800,5655811000
2025-10-08,BAPA,RG,75.00,73.00,75.00,76.00,69.00,2566300,185834700
2025-10-08,BAPI,RG,25.00,27.00,26.00,27.00,26.00,10509900,277737200
2025-10-08,BATA,RG,56.00,55.00,56.00,56.00,55.00,155400,8574000
2025-10-08,BATR,RG,114.00,112.00,115.00,120.00,110.00,6510700,739231500
2025-10-08,BAUT,RG,37.00,37.00,34.00,37.00,34.00,25824100,909578700
2025-10-08,BAYU,RG,1310.00,1310.00,1315.00,1320.00,1305.00,204200,267565500
2025-10-08,BBCA,RG,7575.00,7375.00,7500.00,7525.00,7375.00,168080800,1248075245000
2025-10-08,BBHI,RG,1490.00,1485.00,1495.00,1515.00,1460.00,1486300,2206352500
2025-10-08,BBKP,RG,74.00,73.00,75.00,75.00,73.00,115919800,8543523000
2025-10-08,BBLD,RG,900.00,915.00,900.00,930.00,885.00,33600,30655500
