Date,Stock Code,Board,Previous Price,Last Price,Open Price,High Price,Low Price,Volume,Value
2024-04-04,AALI,RG,7000.00,6950.00,7075.00,7075.00,6925.00,1302100,9056275000
2024-04-04,ABBA,RG,35.00,36.00,35.00,36.00,35.00,2001300,71170700
2024-04-04,ABDA,RG,5000.00,5000.00,5000.00,5000.00,5000.00,100,500000
2024-04-04,ABMM,RG,4000.00,3950.00,4000.00,4060.00,3900.00,6604400,26115173000
2024-04-04,ACES,RG,955.00,965.00,955.00,985.00,930.00,95353300,92170755500
2024-04-04,ACRO,RG,89.00,91.00,90.00,94.00,87.00,13317200,1208292700
2024-04-04,ACST,RG,134.00,134.00,134.00,136.00,133.00,758800,101573100
2024-04-04,ADCP,RG,50.00,50.00,50.00,50.00,50.00,399500,19975000
2024-04-04,ADES,RG,9575.00,9650.00,9575.00,9675.00,9575.00,47900,459357500
2024-04-04,ADHI,RG,282.00,282.00,266.00,288.00,266.00,30424500,8601951600
2024-04-04,ADMF,RG,14000.00,14025.00,14100.00,14125.00,13975.00,442600,6200170000
2024-04-04,ADMG,RG,132.00,131.00,133.00,133.00,130.00,12500,1642000
2024-04-04,ADMR,RG,1310.00,1350.00,1310.00,1350.00,1305.00,23597800,31593886000
2024-04-04,ADRO,RG,2680.00,2690.00,2670.00,2720.00,2650.00,23229200,62426360000
2024-04-04,AGAR,RG,92.00,91.00,92.00,92.00,91.00,64800,5921400
2024-04-04,AGII,RG,1690.00,1700.00,1690.00,1715.00,1665.00,548500,930891500
2024-04-04,AGRO,RG,268.00,270.00,268.00,274.00,260.00,15668300,4236644600
2024-04-04,AGRS,RG,61.00,61.00,61.00,61.00,61.00,1579700,96361700
2024-04-04,AHAP,RG,124.00,129.00,126.00,140.00,125.00,50024100,6645126300
2024-04-04,AIMS,RG,434.00,448.00,392.00,450.00,392.00,2128900,920732200
2024-04-04,AISA,RG,120.00,120.00,120.00,128.00,120.00,9734800,1205949800
2024-04-04,AKKU,RG,26.00,24.00,24.00,24.00,24.00,12600,302400
2024-04-04,AKPI,RG,680.00,685.00,680.00,685.00,670.00,16000,10930000
2024-04-04,AKRA,RG,1775.00,1770.00,1785.00,1785.00,1755.00,18912700,33441493000
2024-04-04,AKSI,RG,130.00,131.00,130.00,132.00,127.00,88300,11395000
2024-04-04,ALDO,RG,825.00,870.00,825.00,885.00,825.00,279500,239657500
2024-04-04,ALKA,RG,430.00,432.00,430.00,436.00,424.00,34900,15019800
2024-04-04,ALMI,RG,65.00,67.00,65.00,67.00,65.00,77200,5034200
2024-04-04,ALTO,RG,26.00,24.00,24.00,24.00,24.00,54500,1308000
2024-04-04,AMAG,RG,306.00,314.00,306.00,316.00,306.00,174900,54201800
2024-04-04,AMAN,RG,110.00,111.00,110.00,112.00,110.00,364600,40284600
2024-04-04,AMAR,RG,250.00,252.00,252.00,252.00,250.00,416700,104686200
2024-04-04,AMFG,RG,5800.00,5800.00,5850.00,5850.00,5800.00,21200,123010000
2024-04-04,AMIN,RG,155.00,156.00,154.00,158.00,150.00,39900,6140900
2024-04-04,AMMN,RG,8700.00,8850.00,8550.00,8900.00,8550.00,41583000,366705215000
2024-04-04,AMMS,RG,24.00,22.00,24.00,24.00,22.00,870100,19294300
2024-04-04,AMOR,RG,970.00,970.00,970.00,985.00,970.00,31600,30657500
2024-04-04,AMRT,RG,2890.00,2900.00,2900.00,2910.00,2880.00,18538000,53706512000
2024-04-04,ANDI,RG,26.00,24.00,24.00,24.00,24.00,22700,544800
2024-04-04,ANJT,RG,730.00,735.00,730.00,735.00,725.00,333000,243408500
2024-04-04,ANTM,RG,1645.00,1660.00,1660.00,1675.00,1650.00,47638600,79238739000
2024-04-04,APEX,RG,169.00,168.00,171.00,172.00,166.00,1322700,222323600
2024-04-04,APIC,RG,1070.00,1080.00,1070.00,1080.00,1060.00,403500,432812500
2024-04-04,APII,RG,179.00,186.00,179.00,190.00,175.00,224200,41551500
2024-04-04,APLI,RG,560.00,555.00,555.00,555.00,555.00,400,222000
2024-04-04,APLN,RG,112.00,113.00,113.00,114.00,111.00,15887700,1785823800
2024-04-04,ARCI,RG,340.00,356.00,344.00,362.00,344.00,29139000,10355113600
2024-04-04,AREA,RG,100.00,116.00,100.00,117.00,100.00,115448200,12926499400
2024-04-04,ARGO,RG,980.00,980.00,980.00,980.00,980.00,300,294000
2024-04-04,ARII,RG,254.00,264.00,254.00,294.00,240.00,186100,49517200
2024-04-04,ARKA,RG,26.00,24.00,24.00,24.00,24.00,48000,1152000
2024-04-04,ARKO,RG,950.00,1000.00,955.00,1020.00,955.00,2607600,2600983500
2024-04-04,ARMY,RG,50.00,50.00,0.00,0.00,0.00,0,0
2024-04-04,ARNA,RG,725.00,735.00,725.00,735.00,720.00,6059300,4399377000
2024-04-04,ARTA,RG,2670.00,2690.00,2690.00,2690.00,2690.00,29000,78010000
2024-04-04,ARTI,RG,3.00,2.00,2.00,3.00,2.00,2012400,5703700
2024-04-04,ARTO,RG,2630.00,2580.00,2630.00,2640.00,2570.00,8141300,21062147000
2024-04-04,ASBI,RG,850.00,870.00,850.00,935.00,820.00,36600,31408500
2024-04-04,ASDM,RG,492.00,490.00,494.00,498.00,490.00,26700,13096000
2024-04-04,ASGR,RG,845.00,850.00,850.00,850.00,840.00,774900,653891500
2024-04-04,ASHA,RG,50.00,50.00,50.00,50.00,50.00,12400,620000
2024-04-04,ASII,RG,5250.00,5175.00,5250.00,5250.00,5150.00,48410800,251227840000
2024-04-04,ASJT,RG,115.00,113.00,114.00,116.00,113.00,102000,11656400
2024-04-04,ASLC,RG,103.00,107.00,104.00,109.00,103.00,21678400,2304480700
2024-04-04,ASLI,RG,50.00,50.00,50.00,50.00,50.00,223300,11165000
2024-04-04,ASMI,RG,26.00,24.00,24.00,24.00,24.00,61400,1473600
2024-04-04,ASPI,RG,145.00,145.00,145.00,145.00,145.00,8100,1174500
2024-04-04,ASRI,RG,156.00,156.00,156.00,157.00,153.00,6387700,989472200
2024-04-04,ASRM,RG,1530.00,1520.00,1520.00,1520.00,1520.00,7200,10944000
2024-04-04,ASSA,RG,775.00,825.00,775.00,835.00,770.00,25214500,20305700500
2024-04-04,ATAP,RG,50.00,50.00,50.00,50.00,50.00,1100,55000
2024-04-04,ATIC,RG,386.00,394.00,386.00,396.00,386.00,73800,28782200
