Date,Stock Code,Board,Previous Price,Last Price,Open Price,High Price,Low Price,Volume,Value
2022-08-26,AALI,RG,9100.00,9125.00,9125.00,9200.00,9075.00,1460800,13342827500
2022-08-26,ABBA,RG,260.00,260.00,262.00,266.00,250.00,43319900,11264584400
2022-08-26,ABDA,RG,6050.00,5675.00,6050.00,6050.00,5675.00,500,2925000
2022-08-26,ABMM,RG,2670.00,2600.00,2670.00,2680.00,2590.00,4156400,10881293000
2022-08-26,ACES,RG,745.00,740.00,750.00,750.00,735.00,31797200,23547610500
2022-08-26,ACST,RG,186.00,186.00,187.00,190.00,185.00,3014700,565138600
2022-08-26,ADCP,RG,75.00,75.00,75.00,76.00,75.00,15498000,1165384800
2022-08-26,ADES,RG,6175.00,6150.00,6175.00,6225.00,6150.00,107000,661050000
2022-08-26,ADHI,RG,785.00,775.00,790.00,790.00,770.00,7312000,5694419500
2022-08-26,ADMF,RG,8100.00,8100.00,8125.00,8150.00,8100.00,43200,350742500
2022-08-26,ADMG,RG,175.00,175.00,175.00,177.00,170.00,629500,109104700
2022-08-26,ADMR,RG,1625.00,1660.00,1635.00,1675.00,1630.00,75731100,125179608500
2022-08-26,ADRO,RG,3410.00,3410.00,3430.00,3450.00,3390.00,55022600,188027988000
2022-08-26,AGAR,RG,302.00,302.00,302.00,302.00,302.00,3400,1026800
2022-08-26,AGII,RG,2210.00,2160.00,2210.00,2220.00,2140.00,3209400,6952147000
2022-08-26,AGRO,RG,730.00,715.00,735.00,740.00,710.00,24207900,17408094000
2022-08-26,AGRS,RG,115.00,113.00,116.00,118.00,112.00,167255700,19125909600
2022-08-26,AHAP,RG,136.00,127.00,137.00,137.00,127.00,63940600,8248098000
2022-08-26,AIMS,RG,250.00,254.00,252.00,258.00,250.00,28300,7218600
2022-08-26,AISA,RG,155.00,146.00,145.00,155.00,145.00,33879700,4972812300
2022-08-26,AKKU,RG,50.00,50.00,50.00,50.00,50.00,32500,1625000
