Date,Stock Code,Board,Previous Price,Last Price,Open Price,High Price,Low Price,Volume,Value
2023-12-29,AALI,RG,7050.00,7025.00,7075.00,7075.00,7025.00,369900,2606912500
2023-12-29,ABBA,RG,52.00,52.00,52.00,54.00,51.00,55315100,2934563500
2023-12-29,ABDA,RG,5800.00,5800.00,0.00,0.00,0.00,0,0
2023-12-29,ABMM,RG,3400.00,3400.00,3400.00,3410.00,3350.00,783500,2649310000
2023-12-29,ACES,RG,715.00,720.00,715.00,720.00,705.00,16090900,11435959000
2023-12-29,ACST,RG,136.00,136.00,129.00,137.00,129.00,1623600,221041100
2023-12-29,ADCP,RG,51.00,50.00,51.00,51.00,50.00,5271900,263721700
2023-12-29,ADES,RG,9750.00,9675.00,9750.00,9900.00,9600.00,58900,571767500
2023-12-29,ADHI,RG,312.00,312.00,312.00,314.00,308.00,9563000,2974102400
2023-12-29,ADMF,RG,10925.00,10950.00,10950.00,11125.00,10925.00,82900,911670000
2023-12-29,ADMG,RG,133.00,137.00,133.00,139.00,130.00,378500,51067700
2023-12-29,ADMR,RG,1365.00,1360.00,1365.00,1375.00,1335.00,9658600,13080001500
2023-12-29,ADRO,RG,2580.00,2380.00,2410.00,2430.00,2370.00,124776700,298972676000
2023-12-29,AGAR,RG,106.00,106.00,0.00,0.00,0.00,0,0
2023-12-29,AGII,RG,1520.00,1520.00,1520.00,1520.00,1485.00,696200,1050688500
2023-12-29,AGRO,RG,316.00,310.00,318.00,320.00,310.00,16875900,5269258600
2023-12-29,AGRS,RG,83.00,83.00,85.00,85.00,83.00,10729000,899218200
2023-12-29,AHAP,RG,92.00,93.00,92.00,100.00,91.00,20605600,1956691000
2023-12-29,AIMS,RG,785.00,860.00,815.00,860.00,810.00,4679000,4002247000
2023-12-29,AISA,RG,162.00,144.00,163.00,184.00,144.00,519286300,87271691600
2023-12-29,AKKU,RG,50.00,50.00,50.00,50.00,50.00,200,10000
2023-12-29,AKPI,RG,735.00,740.00,735.00,740.00,735.00,8900,6552000
2023-12-29,AKRA,RG,1445.00,1475.00,1450.00,1490.00,1435.00,34881900,51412434000
2023-12-29,AKSI,RG,142.00,141.00,144.00,146.00,140.00,46700,6616200
2023-12-29,ALDO,RG,930.00,930.00,905.00,930.00,880.00,1342500,1231356000
2023-12-29,ALKA,RG,486.00,486.00,482.00,486.00,478.00,45700,21969000
2023-12-29,ALMI,RG,191.00,192.00,192.00,193.00,190.00,40000,7644000
2023-12-29,ALTO,RG,50.00,50.00,50.00,50.00,50.00,1200,60000
2023-12-29,AMAG,RG,290.00,290.00,290.00,294.00,284.00,2107500,607038800
2023-12-29,AMAN,RG,120.00,120.00,113.00,123.00,113.00,669400,80957100
