Date,Stock Code,Board,Previous Price,Last Price,Open Price,High Price,Low Price,Volume,Value
2025-07-07,AADI,RG,7000.00,6950.00,7000.00,7025.00,6825.00,5024500,34696885000
2025-07-07,AALI,RG,5775.00,5800.00,5775.00,5800.00,5600.00,387200,2213965000
2025-07-07,ABBA,RG,37.00,37.00,37.00,37.00,36.00,975400,35442700
2025-07-07,ABDA,RG,3400.00,3400.00,0.00,0.00,0.00,0,0
2025-07-07,ABMM,RG,2960.00,3020.00,2970.00,3020.00,2950.00,788300,2354826000
2025-07-07,ACES,RG,486.00,484.00,488.00,488.00,482.00,7008400,3395146000
2025-07-07,ACRO,RG,61.00,60.00,61.00,61.00,60.00,1620300,97459500
2025-07-07,ACST,RG,89.00,88.00,89.00,89.00,88.00,322600,28444900
2025-07-07,ADCP,RG,50.00,50.00,50.00,50.00,50.00,10000,500000
2025-07-07,ADES,RG,12000.00,12475.00,12000.00,12875.00,11300.00,100000,1235385000
2025-07-07,ADHI,RG,230.00,232.00,230.00,236.00,228.00,4993000,1155796200
2025-07-07,ADMF,RG,9125.00,9075.00,9150.00,9200.00,8975.00,71900,652152500
2025-07-07,ADMG,RG,114.00,115.00,114.00,118.00,113.00,261100,30026900
2025-07-07,ADMR,RG,960.00,935.00,960.00,965.00,930.00,10789400,10160716500
2025-07-07,ADRO,RG,1755.00,1740.00,1760.00,1760.00,1730.00,32279600,56210858000
2025-07-07,AGAR,RG,228.00,228.00,236.00,260.00,228.00,226500,53730000
2025-07-07,AGII,RG,980.00,980.00,980.00,995.00,980.00,298300,293530000
2025-07-07,AGRO,RG,199.00,199.00,200.00,200.00,198.00,2727300,543263300
2025-07-07,AGRS,RG,64.00,64.00,64.00,65.00,63.00,2007500,127941400
2025-07-07,AHAP,RG,66.00,64.00,66.00,67.00,64.00,530000,34466200
2025-07-07,AIMS,RG,314.00,298.00,300.00,302.00,298.00,17700,5328200
2025-07-07,AISA,RG,138.00,137.00,140.00,141.00,137.00,1740800,240883800
2025-07-07,AKKU,RG,27.00,27.00,0.00,0.00,0.00,0,0
2025-07-07,AKPI,RG,605.00,585.00,605.00,605.00,585.00,3600,2131500
2025-07-07,AKRA,RG,1190.00,1170.00,1190.00,1190.00,1130.00,17320400,20012608500
2025-07-07,AKSI,RG,270.00,272.00,270.00,274.00,266.00,292600,79032000
2025-07-07,ALDO,RG,492.00,490.00,492.00,498.00,486.00,176800,87383200
2025-07-07,ALKA,RG,304.00,302.00,294.00,308.00,294.00,10600,3197200
2025-07-07,ALMI,RG,74.00,74.00,0.00,0.00,0.00,0,0
2025-07-07,ALTO,RG,18.00,18.00,0.00,0.00,0.00,0,0
2025-07-07,AMAG,RG,354.00,356.00,356.00,360.00,344.00,68200,23751600
2025-07-07,AMAN,RG,102.00,100.00,102.00,102.00,100.00,771500,77648600
2025-07-07,AMAR,RG,157.00,157.00,157.00,158.00,156.00,180400,28353600
2025-07-07,AMFG,RG,3520.00,3540.00,3540.00,3540.00,3490.00,11600,40673000
2025-07-07,AMIN,RG,150.00,147.00,154.00,154.00,146.00,68200,10064200
2025-07-07,AMMN,RG,8500.00,8400.00,8500.00,8525.00,8325.00,14272500,120390182500
2025-07-07,AMMS,RG,98.00,98.00,0.00,0.00,0.00,0,0
2025-07-07,AMOR,RG,520.00,510.00,520.00,520.00,510.00,23100,11874500
2025-07-07,AMRT,RG,2330.00,2400.00,2330.00,2400.00,2290.00,16284800,38683216000
2025-07-07,ANDI,RG,17.00,18.00,17.00,18.00,17.00,10068800,171260700
2025-07-07,ANJT,RG,1740.00,1760.00,1740.00,1765.00,1740.00,930600,1633748000
2025-07-07,ANTM,RG,3000.00,2910.00,2980.00,2980.00,2870.00,100132700,292394339000
2025-07-07,APEX,RG,128.00,126.00,128.00,134.00,125.00,24010200,3089162600
2025-07-07,APIC,RG,1140.00,1155.00,1140.00,1155.00,1125.00,4888600,5577415000
2025-07-07,APII,RG,170.00,170.00,168.00,170.00,168.00,700,118000
2025-07-07,APLI,RG,494.00,478.00,484.00,494.00,474.00,1800,871000
2025-07-07,APLN,RG,89.00,89.00,89.00,90.00,89.00,2050000,182541300
2025-07-07,ARCI,RG,590.00,570.00,585.00,590.00,560.00,20224800,11578655500
