Date,Stock Code,Board,Previous Price,Last Price,Open Price,High Price,Low Price,Volume,Value
2024-07-11,AALI,RG,5650.00,5700.00,5750.00,5650.00,5675.00,713900,4058732500
2024-07-11,ABBA,RG,24.00,24.00,24.00,24.00,24.00,1293100,31034400
2024-07-11,ABDA,RG,5000.00,0.00,0.00,0.00,5000.00,0,0
2024-07-11,ABMM,RG,3690.00,3700.00,3710.00,3670.00,3710.00,450500,1660447000
2024-07-11,ACES,RG,820.00,825.00,835.00,810.00,825.00,22165200,18141398500
2024-07-11,ACRO,RG,85.00,77.00,85.00,77.00,84.00,2330100,196207300
2024-07-11,ACST,RG,105.00,109.00,112.00,102.00,109.00,11882900,1259229300
2024-07-11,ADCP,RG,50.00,50.00,50.00,50.00,50.00,112900,5645000
2024-07-11,ADES,RG,10025.00,10025.00,10025.00,10000.00,10025.00,18700,187060000
2024-07-11,ADHI,RG,248.00,252.00,258.00,244.00,250.00,37656800,9432530000
2024-07-11,ADMF,RG,11900.00,11900.00,11925.00,11850.00,11850.00,13200,156795000
2024-07-11,ADMG,RG,104.00,102.00,107.00,101.00,102.00,419800,43145900
2024-07-11,ADMR,RG,1360.00,1355.00,1365.00,1340.00,1355.00,13976500,18922477000
2024-07-11,ADRO,RG,2860.00,2900.00,2900.00,2860.00,2900.00,14109300,40553210000
2024-07-11,AGAR,RG,282.00,300.00,332.00,260.00,300.00,276800,77550600
2024-07-11,AGII,RG,1770.00,1760.00,1775.00,1750.00,1760.00,10700,18874000
2024-07-11,AGRO,RG,240.00,244.00,248.00,238.00,244.00,8135700,1961981800
2024-07-11,AGRS,RG,80.00,73.00,80.00,68.00,73.00,15212000,1111658300
2024-07-11,AHAP,RG,94.00,95.00,97.00,94.00,96.00,3782200,358722500
2024-07-11,AIMS,RG,310.00,310.00,310.00,310.00,310.00,100,31000
2024-07-11,AISA,RG,117.00,117.00,117.00,116.00,116.00,1533600,178764600
2024-07-11,AKKU,RG,16.00,17.00,17.00,16.00,17.00,34700,558600
2024-07-11,AKPI,RG,605.00,620.00,620.00,605.00,610.00,300,183000
2024-07-11,AKRA,RG,1505.00,1515.00,1520.00,1505.00,1510.00,39302500,59319892000
2024-07-11,AKSI,RG,110.00,108.00,112.00,107.00,108.00,500800,55854400
2024-07-11,ALDO,RG,446.00,440.00,454.00,438.00,438.00,147000,66443000
2024-07-11,ALKA,RG,332.00,330.00,332.00,328.00,332.00,1600,528600
2024-07-11,ALMI,RG,60.00,54.00,60.00,54.00,59.00,40900,2393200
2024-07-11,ALTO,RG,12.00,12.00,12.00,12.00,11.00,533000,6396000
2024-07-11,AMAG,RG,308.00,304.00,312.00,304.00,310.00,1600,494000
2024-07-11,AMAN,RG,112.00,113.00,114.00,111.00,113.00,1406100,158183500
2024-07-11,AMAR,RG,226.00,230.00,234.00,212.00,230.00,378100,83723000
2024-07-11,AMFG,RG,4840.00,4900.00,4900.00,4830.00,4900.00,53900,261441000
2024-07-11,AMIN,RG,183.00,194.00,198.00,179.00,195.00,1255100,233451000
2024-07-11,AMMN,RG,11650.00,11400.00,11775.00,11350.00,11350.00,30709800,354338242500
2024-07-11,AMMS,RG,23.00,23.00,24.00,22.00,24.00,281000,6420300
2024-07-11,AMOR,RG,760.00,760.00,765.00,760.00,765.00,3700,2819500
2024-07-11,AMRT,RG,2940.00,2910.00,2950.00,2890.00,2900.00,26756700,78336282000
2024-07-11,ANDI,RG,6.00,6.00,6.00,6.00,6.00,16310800,97864800
2024-07-11,ANJT,RG,690.00,685.00,690.00,680.00,685.00,1968700,1348786500
2024-07-11,ANTM,RG,1360.00,1345.00,1365.00,1320.00,1345.00,36634300,49295923500
2024-07-11,APEX,RG,149.00,151.00,151.00,146.00,150.00,3673000,546531300
2024-07-11,APIC,RG,1065.00,1055.00,1070.00,1045.00,1055.00,5531100,5845088000
2024-07-11,APII,RG,177.00,175.00,177.00,175.00,178.00,1000,176800
2024-07-11,APLI,RG,600.00,575.00,600.00,575.00,595.00,58400,34880000
2024-07-11,APLN,RG,96.00,97.00,98.00,95.00,97.00,13265100,1277333400
2024-07-11,ARCI,RG,238.00,232.00,246.00,232.00,244.00,3276100,787317800
2024-07-11,AREA,RG,174.00,175.00,176.00,173.00,175.00,2402400,418498100
2024-07-11,ARGO,RG,885.00,860.00,895.00,860.00,860.00,25800,22819000
2024-07-11,ARII,RG,258.00,298.00,306.00,250.00,298.00,1121100,306153200
2024-07-11,ARKA,RG,11.00,12.00,12.00,11.00,12.00,1406300,16558800
2024-07-11,ARKO,RG,850.00,875.00,875.00,850.00,860.00,184100,158769500
2024-07-11,ARMY,RG,50.00,0.00,0.00,0.00,50.00,0,0
2024-07-11,ARNA,RG,695.00,690.00,695.00,670.00,690.00,10187000,7027538000
2024-07-11,ARTA,RG,2640.00,2660.00,2660.00,2640.00,2650.00,105700,279949000
2024-07-11,ARTI,RG,2.00,0.00,0.00,0.00,2.00,0,0
2024-07-11,ARTO,RG,2280.00,2290.00,2290.00,2220.00,2280.00,10495700,23562582000
2024-07-11,ASBI,RG,825.00,835.00,860.00,805.00,820.00,1000,836000
2024-07-11,ASDM,RG,472.00,472.00,474.00,470.00,470.00,35900,16934000
2024-07-11,ASGR,RG,785.00,785.00,790.00,775.00,780.00,255400,199072000
2024-07-11,ASHA,RG,11.00,10.00,11.00,10.00,10.00,5449000,58561800
2024-07-11,ASII,RG,4510.00,4550.00,4600.00,4500.00,4540.00,71157200,322640846000
2024-07-11,ASJT,RG,116.00,115.00,135.00,113.00,114.00,118900,14193500
2024-07-11,ASLC,RG,81.00,83.00,84.00,81.00,83.00,4918700,402270900
2024-07-11,ASLI,RG,50.00,50.00,50.00,50.00,50.00,51600,2580000
2024-07-11,ASMI,RG,10.00,11.00,11.00,10.00,11.00,858700,8675300
2024-07-11,ASPI,RG,290.00,288.00,294.00,286.00,286.00,4690100,1361584200
2024-07-11,ASRI,RG,136.00,134.00,136.00,133.00,134.00,13495700,1820949400
2024-07-11,ASRM,RG,388.00,388.00,388.00,380.00,388.00,20700,7969000
2024-07-11,ASSA,RG,705.00,710.00,725.00,700.00,715.00,8408300,5930816000
2024-07-11,ATAP,RG,50.00,50.00,50.00,50.00,50.00,21600,1080000
2024-07-11,ATIC,RG,334.00,334.00,334.00,334.00,336.00,27400,9151600
2024-07-11,ATLA,RG,70.00,84.00,87.00,69.00,84.00,1858196200,139989914900
2024-07-11,AUTO,RG,2150.00,2120.00,2170.00,2120.00,2120.00,6825000,14655488000
2024-07-11,AVIA,RG,515.00,510.00,520.00,510.00,510.00,12657900,6494893000
2024-07-11,AWAN,RG,348.00,350.00,352.00,348.00,350.00,1135200,397727200
2024-07-11,AXIO,RG,177.00,178.00,179.00,174.00,178.00,34600,6115700
2024-07-11,AYLS,RG,50.00,50.00,50.00,50.00,50.00,167400,8370000
2024-07-11,BABP,RG,55.00,55.00,58.00,55.00,56.00,45459200,2543031000
2024-07-11,BABY,RG,210.00,188.00,222.00,185.00,188.00,15281100,3175091100
2024-07-11,BACA,RG,131.00,130.00,131.00,130.00,131.00,4993400,649164200
