Date,Stock Code,Board,Previous Price,Last Price,Open Price,High Price,Low Price,Volume,Value
2026-08-20,AADI,RG,9725.00,9900.00,9725.00,10000.00,9700.00,10192200,100655092500
2026-08-20,AALI,RG,7750.00,8000.00,7750.00,8025.00,7750.00,2770700,21978037500
2026-08-20,ABBA,RG,30.00,30.00,0.00,0.00,0.00,0,0
2026-08-20,ABDA,RG,3810.00,3810.00,3810.00,3810.00,3810.00,1000,3810000
2026-08-20,ABMM,RG,2690.00,2720.00,2700.00,2730.00,2700.00,803300,2175350000
2026-08-20,ACES,RG,362.00,362.00,364.00,366.00,360.00,18881500,6833564600
2026-08-20,ACRO,RG,62.00,63.00,62.00,63.00,61.00,3282200,202669000
2026-08-20,ACST,RG,85.00,85.00,85.00,85.00,85.00,370600,31501000
2026-08-20,ADCP,RG,50.00,50.00,0.00,0.00,0.00,0,0
2026-08-20,ADES,RG,32825.00,33000.00,33000.00,33000.00,33000.00,3900,128700000
2026-08-20,ADHI,RG,140.00,138.00,141.00,141.00,136.00,24236800,3338304100
2026-08-20,ADMF,RG,8625.00,8625.00,8600.00,8675.00,8600.00,154800,1339085000
2026-08-20,ADMG,RG,258.00,256.00,262.00,266.00,256.00,823200,213612000
2026-08-20,ADMR,RG,1635.00,1690.00,1655.00,1705.00,1645.00,31002000,52167684000
2026-08-20,ADRO,RG,2560.00,2560.00,2560.00,2570.00,2540.00,19575600,50081762000
2026-08-20,AGAR,RG,1810.00,1810.00,0.00,0.00,0.00,0,0
2026-08-20,AGII,RG,2920.00,2870.00,2920.00,2920.00,2840.00,292500,841312000
2026-08-20,AGRO,RG,150.00,152.00,150.00,153.00,149.00,3787300,573091900
2026-08-20,AGRS,RG,61.00,61.00,61.00,62.00,61.00,5924600,362167400
2026-08-20,AHAP,RG,106.00,105.00,106.00,108.00,103.00,15024500,1576190200
2026-08-20,AIMS,RG,390.00,392.00,390.00,394.00,388.00,241800,94417600
2026-08-20,AISA,RG,122.00,122.00,122.00,123.00,121.00,5460800,665348900
2026-08-20,AKKU,RG,38.00,38.00,0.00,0.00,0.00,0,0
2026-08-20,AKPI,RG,505.00,515.00,505.00,520.00,500.00,237300,120516500
2026-08-20,AKRA,RG,1390.00,1395.00,1390.00,1405.00,1390.00,8015800,11222409000
2026-08-20,AKSI,RG,228.00,230.00,224.00,234.00,224.00,61200,13980000
2026-08-20,ALDO,RG,910.00,925.00,900.00,930.00,865.00,67900,61899000
2026-08-20,ALKA,RG,3220.00,4020.00,3350.00,4020.00,3230.00,448600,1687612000
2026-08-20,ALMI,RG,74.00,74.00,0.00,0.00,0.00,0,0
2026-08-20,ALTO,RG,18.00,18.00,0.00,0.00,0.00,0,0
2026-08-20,AMAG,RG,390.00,388.00,390.00,390.00,388.00,50500,19631000
2026-08-20,AMAN,RG,240.00,236.00,236.00,240.00,234.00,201000,47315800
2026-08-20,AMAR,RG,226.00,230.00,226.00,232.00,224.00,1045900,239566800
2026-08-20,AMFG,RG,3330.00,3330.00,3330.00,3330.00,3300.00,1200,3984000
2026-08-20,AMIN,RG,242.00,240.00,240.00,240.00,238.00,12800,3052800
2026-08-20,AMMN,RG,4140.00,4470.00,4240.00,4510.00,4240.00,161785000,716621913000
2026-08-20,AMMS,RG,168.00,172.00,173.00,179.00,163.00,1040700,178008200
2026-08-20,AMOR,RG,358.00,354.00,356.00,360.00,354.00,105500,37454400
2026-08-20,AMRT,RG,1355.00,1375.00,1365.00,1385.00,1355.00,18249900,25059346500
2026-08-20,ANDI,RG,17.00,17.00,17.00,18.00,17.00,11504200,195973000
2026-08-20,ANJT,RG,1495.00,1575.00,1515.00,1610.00,1475.00,215400,335560000
2026-08-20,ANTM,RG,3030.00,3140.00,3120.00,3170.00,3110.00,141884600,444995036000
2026-08-20,APEX,RG,192.00,193.00,194.00,197.00,188.00,42886100,8287163900
2026-08-20,APIC,RG,515.00,555.00,525.00,575.00,520.00,1521300,831641000
2026-08-20,APII,RG,190.00,191.00,192.00,192.00,190.00,345300,65955600
2026-08-20,APLI,RG,270.00,272.00,272.00,284.00,260.00,644200,174203600
2026-08-20,APLN,RG,145.00,146.00,147.00,149.00,141.00,182550700,26564496700
2026-08-20,ARCI,RG,1300.00,1370.00,1375.00,1425.00,1350.00,109790100,153697070500
2026-08-20,AREA,RG,276.00,272.00,278.00,278.00,264.00,664100,180086800
2026-08-20,ARGO,RG,1155.00,1155.00,1155.00,1160.00,1120.00,143700,165585000
2026-08-20,ARII,RG,282.00,284.00,286.00,296.00,280.00,206500,59166800
2026-08-20,ARKA,RG,22.00,22.00,0.00,0.00,0.00,0,0
2026-08-20,ARKO,RG,5700.00,5150.00,5700.00,5750.00,5050.00,9859900,52144670000
2026-08-20,ARMY,RG,50.00,50.00,0.00,0.00,0.00,0,0
2026-08-20,ARNA,RG,492.00,492.00,492.00,494.00,488.00,2741700,1344453200
2026-08-20,ARTA,RG,2280.00,2290.00,2280.00,2290.00,2280.00,300,685000
2026-08-20,ARTI,RG,2.00,2.00,0.00,0.00,0.00,0,0
2026-08-20,ARTO,RG,1075.00,1055.00,1080.00,1130.00,1055.00,26581200,28901001000
2026-08-20,ASBI,RG,410.00,412.00,428.00,428.00,412.00,1600,667600
2026-08-20,ASDM,RG,515.00,510.00,515.00,515.00,505.00,22700,11598000
2026-08-20,ASGR,RG,1775.00,1780.00,1775.00,1795.00,1775.00,456500,814997000
2026-08-20,ASHA,RG,60.00,60.00,60.00,61.00,59.00,19438200,1161217100
2026-08-20,ASII,RG,4730.00,4790.00,4750.00,4790.00,4730.00,40700200,193852058000
2026-08-20,ASJT,RG,156.00,164.00,157.00,165.00,157.00,729500,116535200
2026-08-20,ASLC,RG,61.00,63.00,62.00,65.00,61.00,16755300,1055301000
2026-08-20,ASLI,RG,234.00,252.00,238.00,282.00,226.00,126453900,32858243600
2026-08-20,ASMI,RG,16.00,17.00,17.00,17.00,17.00,16191300,275252100
2026-08-20,ASPI,RG,386.00,384.00,386.00,390.00,378.00,135200,51885200
2026-08-20,ASPR,RG,160.00,160.00,160.00,163.00,158.00,16976900,2718714400
2026-08-20,ASRI,RG,129.00,129.00,129.00,133.00,128.00,25521100,3317035500
2026-08-20,ASRM,RG,270.00,270.00,266.00,270.00,266.00,5100,1373400
2026-08-20,ASSA,RG,645.00,645.00,645.00,655.00,640.00,7908300,5114361500
2026-08-20,ATAP,RG,630.00,615.00,640.00,640.00,600.00,1116700,690445000
2026-08-20,ATIC,RG,464.00,464.00,460.00,466.00,460.00,35500,16441600
2026-08-20,ATLA,RG,50.00,50.00,50.00,50.00,50.00,1637300,81865000
2026-08-20,AUTO,RG,2930.00,2950.00,2930.00,2970.00,2920.00,1583800,4669370000
2026-08-20,AVIA,RG,356.00,354.00,366.00,366.00,352.00,24892700,8971060000
2026-08-20,AWAN,RG,162.00,170.00,163.00,171.00,162.00,2321000,394047100
2026-08-20,AXIO,RG,113.00,114.00,113.00,115.00,112.00,328900,37250900
2026-08-20,AYLS,RG,157.00,156.00,155.00,158.00,153.00,1374000,213498400
2026-08-20,BABP,RG,50.00,50.00,50.00,50.00,50.00,169300,8465000
2026-08-20,BABY,RG,214.00,226.00,218.00,238.00,214.00,7386200,1647777200
2026-08-20,BACA,RG,117.00,116.00,117.00,118.00,116.00,973100,113390000
2026-08-20,BACH,RG,498.00,486.00,500.00,510.00,484.00,60488900,29802482000
2026-08-20,BAIK,RG,340.00,316.00,340.00,368.00,314.00,242137800,83223756000
2026-08-20,BAJA,RG,326.00,294.00,294.00,294.00,294.00,1735500,510237000
2026-08-20,BALI,RG,1315.00,1265.00,1330.00,1340.00,1250.00,21900,28715500
2026-08-20,BANK,RG,270.00,276.00,270.00,276.00,268.00,1431100,390022000
2026-08-20,BAPA,RG,144.00,145.00,144.00,147.00,143.00,6250400,906824300
2026-08-20,BAPI,RG,18.00,19.00,19.00,19.00,18.00,13974500,263284400
2026-08-20,BATA,RG,59.00,59.00,0.00,0.00,0.00,0,0
2026-08-20,BATR,RG,96.00,98.00,97.00,99.00,94.00,1695500,164128400
2026-08-20,BAUT,RG,37.00,39.00,37.00,39.00,36.00,8531000,327494700
2026-08-20,BAYU,RG,1260.00,1255.00,1260.00,1260.00,1230.00,78800,97950500
2026-08-20,BBCA,RG,6300.00,6400.00,6350.00,6400.00,6300.00,67749800,430960275000
2026-08-20,BBHI,RG,905.00,905.00,900.00,905.00,895.00,8973000,8076298000
2026-08-20,BBKP,RG,55.00,56.00,55.00,56.00,54.00,51627500,2846053800
2026-08-20,BBLD,RG,690.00,685.00,730.00,730.00,660.00,57500,39705500
2026-08-20,BBMD,RG,1955.00,1950.00,1950.00,1980.00,1950.00,5700,11203500
2026-08-20,BBNI,RG,3560.00,3590.00,3570.00,3590.00,3550.00,33838500,120749756000
2026-08-20,BBRI,RG,3080.00,3140.00,3100.00,3140.00,3090.00,156120300,488442540000
2026-08-20,BBRM,RG,115.00,115.00,115.00,116.00,114.00,1786900,205268300
2026-08-20,BBSI,RG,4670.00,4680.00,4680.00,4700.00,4680.00,700,3279000
2026-08-20,BBSS,RG,107.00,105.00,108.00,109.00,102.00,3334900,348410000
2026-08-20,BBTN,RG,1200.00,1205.00,1200.00,1210.00,1200.00,8345600,10067837500
2026-08-20,BBYB,RG,250.00,254.00,250.00,256.00,250.00,20771100,5263225000
2026-08-20,BCAP,RG,50.00,50.00,50.00,50.00,50.00,1174900,58745000
2026-08-20,BCIC,RG,129.00,130.00,130.00,131.00,127.00,730400,94193300
2026-08-20,BCIP,RG,64.00,65.00,64.00,65.00,63.00,11062900,703632200
2026-08-20,BDKR,RG,159.00,164.00,159.00,165.00,159.00,11087100,1790565200
2026-08-20,BDMN,RG,4300.00,4300.00,4300.00,4320.00,4280.00,1637100,7029502000
2026-08-20,BEBS,RG,5.00,5.00,0.00,0.00,0.00,0,0
2026-08-20,BEEF,RG,476.00,486.00,476.00,498.00,440.00,24025200,11610486800
2026-08-20,BEER,RG,79.00,79.00,79.00,82.00,78.00,18987300,1501690200
2026-08-20,BEKS,RG,23.00,24.00,24.00,24.00,23.00,8608900,204272700
2026-08-20,BELI,RG,264.00,264.00,264.00,266.00,262.00,740700,195369400
2026-08-20,BELL,RG,115.00,117.00,117.00,119.00,114.00,34262100,4004091200
2026-08-20,BESS,RG,910.00,910.00,920.00,920.00,890.00,16600,15159000
2026-08-20,BEST,RG,119.00,128.00,120.00,130.00,118.00,97124100,12196379300
2026-08-20,BFIN,RG,910.00,890.00,915.00,930.00,885.00,48442400,43484682500
2026-08-20,BGTG,RG,109.00,112.00,109.00,113.00,108.00,9846100,1090451400
2026-08-20,BHAT,RG,1770.00,1770.00,0.00,0.00,0.00,0,0
2026-08-20,BHIT,RG,25.00,26.00,25.00,26.00,25.00,14338900,369269800
2026-08-20,BIKA,RG,55.00,55.00,0.00,0.00,0.00,0,0
2026-08-20,BIKE,RG,510.00,510.00,0.00,0.00,0.00,0,0
2026-08-20,BIMA,RG,82.00,82.00,0.00,0.00,0.00,0,0
2026-08-20,BINA,RG,4320.00,4140.00,4260.00,4260.00,4090.00,541700,2234049000
2026-08-20,BINO,RG,112.00,115.00,113.00,117.00,112.00,1919500,219205600
2026-08-20,BIPI,RG,150.00,152.00,151.00,156.00,151.00,413201400,63143848800
2026-08-20,BIPP,RG,63.00,73.00,65.00,78.00,65.00,302907600,22280898800
2026-08-20,BIRD,RG,1660.00,1655.00,1665.00,1670.00,1650.00,586100,972544500
2026-08-20,BISI,RG,680.00,685.00,680.00,690.00,680.00,188700,128892000
2026-08-20,BJBR,RG,785.00,790.00,785.00,790.00,780.00,2138100,1681356500
2026-08-20,BJTM,RG,515.00,520.00,515.00,520.00,515.00,3144500,1629580500
2026-08-20,BKDP,RG,169.00,169.00,0.00,0.00,0.00,0,0
2026-08-20,BKSL,RG,79.00,78.00,79.00,80.00,76.00,237798400,18449479600
2026-08-20,BKSW,RG,52.00,53.00,52.00,53.00,52.00,3307000,172021400
2026-08-20,BLES,RG,216.00,210.00,218.00,218.00,206.00,14183300,3003511800
2026-08-20,BLOG,RG,382.00,380.00,382.00,382.00,378.00,203400,77319600
2026-08-20,BLTA,RG,33.00,33.00,33.00,33.00,32.00,2797900,91343000
2026-08-20,BLTZ,RG,2200.00,2200.00,0.00,0.00,0.00,0,0
