Date,Stock Code,Board,Previous Price,Last Price,Open Price,High Price,Low Price,Volume,Value
2024-02-29,AALI,RG,6750.00,6725.00,6750.00,6800.00,6725.00,1010100,6825120000
2024-02-29,ABBA,RG,53.00,52.00,53.00,53.00,52.00,8553100,444787000
2024-02-29,ABDA,RG,5000.00,5000.00,0.00,0.00,0.00,0,0
2024-02-29,ABMM,RG,3530.00,3550.00,3550.00,3630.00,3530.00,1967600,7006770000
2024-02-29,ACES,RG,830.00,835.00,830.00,845.00,820.00,31975600,26493020500
2024-02-29,ACRO,RG,98.00,102.00,99.00,107.00,95.00,51645800,5245880400
2024-02-29,ACST,RG,138.00,143.00,138.00,146.00,138.00,6979800,994789800
2024-02-29,ADCP,RG,50.00,50.00,50.00,50.00,50.00,436500,21825000
2024-02-29,ADES,RG,10950.00,10700.00,10950.00,10950.00,10500.00,30700,327467500
2024-02-29,ADHI,RG,292.00,296.00,296.00,306.00,290.00,40545400,12138321400
2024-02-29,ADMF,RG,13500.00,13525.00,13500.00,13650.00,13350.00,150500,2033587500
2024-02-29,ADMG,RG,136.00,134.00,136.00,137.00,134.00,32100,4354500
2024-02-29,ADMR,RG,1555.00,1550.00,1555.00,1555.00,1535.00,15635800,24156177500
2024-02-29,ADRO,RG,2400.00,2420.00,2410.00,2420.00,2390.00,38748700,93391461000
2024-02-29,AGAR,RG,90.00,90.00,0.00,0.00,0.00,0,0
2024-02-29,AGII,RG,1515.00,1515.00,1525.00,1525.00,1515.00,109700,166238000
2024-02-29,AGRO,RG,262.00,266.00,262.00,274.00,260.00,11864100,3165982600
2024-02-29,AGRS,RG,77.00,76.00,77.00,78.00,76.00,799000,61185800
2024-02-29,AHAP,RG,168.00,145.00,171.00,188.00,140.00,278968000,47185125500
2024-02-29,AIMS,RG,830.00,840.00,830.00,895.00,805.00,9980300,8518602000
2024-02-29,AISA,RG,134.00,133.00,135.00,135.00,133.00,4781900,637866400
2024-02-29,AKKU,RG,50.00,50.00,0.00,0.00,0.00,0,0
2024-02-29,AKPI,RG,720.00,740.00,705.00,740.00,705.00,3400,2510500
2024-02-29,AKRA,RG,1670.00,1700.00,1675.00,1745.00,1655.00,111858900,191648749500
