Date,Stock Code,Board,Previous Price,Last Price,Open Price,High Price,Low Price,Volume,Value
2024-11-04,AALI,RG,6675.00,6725.00,6750.00,6650.00,6725.00,715800,4788377500
2024-11-04,ABBA,RG,28.00,29.00,29.00,28.00,29.00,455500,12758800
2024-11-04,ABDA,RG,4060.00,0.00,0.00,0.00,4060.00,0,0
2024-11-04,ABMM,RG,3610.00,3850.00,3850.00,3590.00,3770.00,10164900,36942708000
2024-11-04,ACES,RG,915.00,910.00,920.00,880.00,900.00,27456900,24610038500
2024-11-04,ACRO,RG,73.00,75.00,76.00,72.00,76.00,1660800,122967700
2024-11-04,ACST,RG,104.00,106.00,106.00,103.00,106.00,1797300,187947900
2024-11-04,ADCP,RG,50.00,50.00,50.00,50.00,50.00,10015100,500755000
2024-11-04,ADES,RG,10950.00,11450.00,11475.00,10950.00,11500.00,83000,932357500
2024-11-04,ADHI,RG,278.00,286.00,286.00,276.00,286.00,17347800,4841743600
2024-11-04,ADMF,RG,10750.00,10875.00,10875.00,10700.00,10875.00,102400,1104232500
2024-11-04,ADMG,RG,125.00,127.00,131.00,125.00,127.00,115200,14570700
2024-11-04,ADMR,RG,1365.00,1390.00,1395.00,1360.00,1390.00,13195000,18078039000
2024-11-04,ADRO,RG,3930.00,3840.00,3940.00,3840.00,3790.00,141050500,548786466000
2024-11-04,AGAR,RG,280.00,288.00,290.00,272.00,288.00,60500,17156400
2024-11-04,AGII,RG,1700.00,1700.00,1720.00,1685.00,1705.00,32600,55178000
2024-11-04,AGRO,RG,260.00,262.00,266.00,256.00,262.00,20466300,5315178000
2024-11-04,AGRS,RG,80.00,84.00,84.00,80.00,83.00,7709300,627503000
2024-11-04,AHAP,RG,97.00,100.00,101.00,91.00,100.00,18017700,1748322900
2024-11-04,AIMS,RG,466.00,476.00,478.00,450.00,478.00,324600,149804800
2024-11-04,AISA,RG,130.00,130.00,133.00,128.00,130.00,4849200,628791900
2024-11-04,AKKU,RG,16.00,17.00,17.00,16.00,17.00,403200,6451300
2024-11-04,AKPI,RG,660.00,660.00,660.00,640.00,660.00,22100,14375500
2024-11-04,AKRA,RG,1300.00,1350.00,1355.00,1295.00,1350.00,28039500,36689377500
2024-11-04,AKSI,RG,488.00,520.00,525.00,482.00,520.00,2071200,1029922100
2024-11-04,ALDO,RG,525.00,535.00,535.00,505.00,535.00,92300,47474000
2024-11-04,ALKA,RG,390.00,400.00,400.00,384.00,390.00,10400,4040600
2024-11-04,ALMI,RG,74.00,0.00,0.00,0.00,74.00,0,0
2024-11-04,ALTO,RG,17.00,17.00,17.00,17.00,18.00,320600,5450200
2024-11-04,AMAG,RG,344.00,352.00,354.00,344.00,352.00,71900,24822600
2024-11-04,AMAN,RG,112.00,112.00,113.00,112.00,112.00,5401500,609524200
2024-11-04,AMAR,RG,210.00,214.00,216.00,208.00,214.00,340700,71573600
2024-11-04,AMFG,RG,4700.00,4610.00,4710.00,4600.00,4730.00,67900,312638000
2024-11-04,AMIN,RG,147.00,142.00,148.00,142.00,144.00,13000,1883900
2024-11-04,AMMN,RG,9000.00,9000.00,9075.00,8750.00,9025.00,19306700,171894155000
2024-11-04,AMMS,RG,24.00,24.00,24.00,23.00,24.00,126900,2972100
2024-11-04,AMOR,RG,800.00,795.00,820.00,770.00,795.00,13600,10771000
2024-11-04,AMRT,RG,3290.00,3240.00,3290.00,3180.00,3240.00,15776900,51092539000
2024-11-04,ANDI,RG,6.00,7.00,7.00,6.00,7.00,3337200,20179800
2024-11-04,ANJT,RG,740.00,745.00,755.00,735.00,745.00,2459100,1821995500
2024-11-04,ANTM,RG,1525.00,1520.00,1560.00,1480.00,1520.00,90822600,137336351500
2024-11-04,APEX,RG,157.00,160.00,162.00,156.00,159.00,4492700,708472100
2024-11-04,APIC,RG,1055.00,1060.00,1065.00,1050.00,1065.00,6955700,7344861500
2024-11-04,APII,RG,178.00,179.00,179.00,176.00,176.00,1700,302300
2024-11-04,APLI,RG,585.00,590.00,590.00,585.00,565.00,500,293500
2024-11-04,APLN,RG,117.00,120.00,122.00,117.00,120.00,13082400,1546057900
2024-11-04,ARCI,RG,284.00,280.00,284.00,264.00,280.00,5961600,1648682400
2024-11-04,AREA,RG,220.00,242.00,242.00,218.00,240.00,7720000,1757967400
2024-11-04,ARGO,RG,1040.00,1060.00,1060.00,1040.00,1060.00,14900,15734500
2024-11-04,ARII,RG,256.00,260.00,260.00,254.00,254.00,99600,25384000
2024-11-04,ARKA,RG,13.00,13.00,13.00,13.00,13.00,1027400,13356200
2024-11-04,ARKO,RG,1015.00,1050.00,1060.00,1000.00,1050.00,682300,691383000
2024-11-04,ARMY,RG,50.00,0.00,0.00,0.00,50.00,0,0
2024-11-04,ARNA,RG,765.00,755.00,765.00,750.00,765.00,2551100,1932148000
2024-11-04,ARTA,RG,2530.00,2530.00,2530.00,2530.00,2560.00,47200,119416000
2024-11-04,ARTI,RG,2.00,0.00,0.00,0.00,2.00,0,0
2024-11-04,ARTO,RG,2720.00,2800.00,2800.00,2680.00,2800.00,6192200,16829049000
2024-11-04,ASBI,RG,900.00,0.00,0.00,0.00,900.00,0,0
2024-11-04,ASDM,RG,496.00,498.00,498.00,490.00,498.00,47000,23102400
2024-11-04,ASGR,RG,880.00,900.00,900.00,870.00,890.00,789100,694866000
2024-11-04,ASHA,RG,14.00,14.00,14.00,14.00,14.00,2050500,28707000
2024-11-04,ASII,RG,5125.00,5075.00,5125.00,4980.00,5075.00,52362100,263722607500
2024-11-04,ASJT,RG,112.00,119.00,119.00,112.00,115.00,129500,14575800
2024-11-04,ASLC,RG,96.00,100.00,100.00,94.00,99.00,14713900,1423371800
2024-11-04,ASLI,RG,50.00,50.00,50.00,50.00,50.00,500000,25000000
2024-11-04,ASMI,RG,13.00,14.00,14.00,13.00,14.00,1183000,16512000
2024-11-04,ASPI,RG,193.00,197.00,199.00,193.00,197.00,4149200,811442300
2024-11-04,ASRI,RG,200.00,204.00,208.00,197.00,204.00,50574500,10143041500
2024-11-04,ASRM,RG,370.00,378.00,378.00,370.00,378.00,11100,4117800
2024-11-04,ASSA,RG,720.00,745.00,750.00,715.00,745.00,8685000,6310891500
2024-11-04,ATAP,RG,29.00,27.00,29.00,27.00,27.00,21400,588800
2024-11-04,ATIC,RG,390.00,394.00,394.00,390.00,394.00,60300,23652000
2024-11-04,ATLA,RG,50.00,50.00,50.00,50.00,50.00,7350700,367535000
2024-11-04,AUTO,RG,2470.00,2480.00,2500.00,2400.00,2480.00,3696200,9020636000
2024-11-04,AVIA,RG,480.00,482.00,484.00,476.00,482.00,22229900,10687016400
2024-11-04,AWAN,RG,384.00,352.00,388.00,352.00,352.00,68798400,25683975000
2024-11-04,AXIO,RG,120.00,122.00,123.00,119.00,122.00,265600,31978700
2024-11-04,AYLS,RG,78.00,85.00,85.00,77.00,78.00,1716800,134414200
2024-11-04,BABP,RG,66.00,69.00,70.00,66.00,69.00,51502900,3500961300
2024-11-04,BABY,RG,260.00,274.00,278.00,252.00,270.00,839900,225540400
2024-11-04,BACA,RG,131.00,131.00,131.00,130.00,131.00,2525600,328686200
2024-11-04,BAIK,RG,61.00,63.00,63.00,60.00,61.00,516100,31572300
2024-11-04,BAJA,RG,102.00,92.00,103.00,92.00,101.00,155200,15755300
2024-11-04,BALI,RG,880.00,880.00,885.00,880.00,885.00,51500,45340000
2024-11-04,BANK,RG,905.00,905.00,905.00,865.00,905.00,4524500,3984637500
2024-11-04,BAPA,RG,64.00,58.00,64.00,57.00,58.00,7853000,486632500
2024-11-04,BAPI,RG,15.00,15.00,15.00,15.00,16.00,624900,9373500
2024-11-04,BATA,RG,55.00,57.00,57.00,53.00,57.00,114400,6219000
2024-11-04,BATR,RG,78.00,79.00,79.00,78.00,79.00,1044300,81580500
2024-11-04,BAUT,RG,17.00,16.00,17.00,16.00,17.00,328500,5265100
2024-11-04,BAYU,RG,1470.00,1495.00,1495.00,1455.00,1495.00,229100,336244500
2024-11-04,BBCA,RG,10375.00,10425.00,10500.00,10300.00,10425.00,49275700,510741887500
2024-11-04,BBHI,RG,965.00,960.00,970.00,920.00,970.00,551600,522593500
2024-11-04,BBKP,RG,58.00,60.00,61.00,58.00,60.00,246665800,14550596500
2024-11-04,BBLD,RG,695.00,700.00,710.00,690.00,695.00,23900,16675500
2024-11-04,BBMD,RG,1995.00,1950.00,2000.00,1950.00,1980.00,600,1179500
2024-11-04,BBNI,RG,5300.00,5225.00,5325.00,5150.00,5200.00,31669500,166043357500
2024-11-04,BBRI,RG,4720.00,4710.00,4770.00,4650.00,4700.00,209831500,987031651000
2024-11-04,BBRM,RG,84.00,90.00,90.00,80.00,90.00,5241100,438803100
2024-11-04,BBSI,RG,4260.00,0.00,0.00,0.00,4260.00,0,0
2024-11-04,BBSS,RG,216.00,216.00,216.00,208.00,216.00,1993100,425479000
2024-11-04,BBTN,RG,1380.00,1415.00,1415.00,1365.00,1415.00,32796100,45322766000
2024-11-04,BBYB,RG,256.00,262.00,280.00,254.00,260.00,23594800,6065998000
2024-11-04,BCAP,RG,68.00,72.00,82.00,67.00,72.00,333946600,24171194200
2024-11-04,BCIC,RG,197.00,191.00,210.00,188.00,191.00,19683800,3895560000
2024-11-04,BCIP,RG,61.00,62.00,63.00,60.00,61.00,11942100,738414400
2024-11-04,BDKR,RG,438.00,545.00,590.00,424.00,545.00,18376700,8746005900
2024-11-04,BDMN,RG,2540.00,2530.00,2540.00,2510.00,2530.00,681800,1718318000
2024-11-04,BEBS,RG,5.00,6.00,6.00,5.00,5.00,16796100,92333600
2024-11-04,BEEF,RG,139.00,132.00,143.00,132.00,142.00,937400,130692200
2024-11-04,BEER,RG,184.00,184.00,184.00,170.00,184.00,56000,10110300
2024-11-04,BEKS,RG,43.00,46.00,46.00,43.00,47.00,33456400,1489472700
2024-11-04,BELI,RG,450.00,452.00,454.00,450.00,450.00,443200,199455800
2024-11-04,BELL,RG,70.00,71.00,71.00,68.00,71.00,2350400,162616700
2024-11-04,BESS,RG,256.00,260.00,264.00,250.00,254.00,2060000,529597400
2024-11-04,BEST,RG,117.00,115.00,118.00,115.00,117.00,12949600,1506680300
2024-11-04,BFIN,RG,975.00,1000.00,1005.00,970.00,1000.00,6805900,6658856000
2024-11-04,BGTG,RG,84.00,86.00,90.00,82.00,87.00,31440100,2646433300
2024-11-04,BHAT,RG,464.00,482.00,482.00,450.00,480.00,6642600,3054686000
2024-11-04,BHIT,RG,40.00,41.00,41.00,40.00,41.00,10517500,421848100
2024-11-04,BIKA,RG,55.00,0.00,0.00,0.00,55.00,0,0
2024-11-04,BIKE,RG,535.00,540.00,545.00,525.00,545.00,1869600,1000025000
2024-11-04,BIMA,RG,110.00,103.00,113.00,103.00,112.00,599000,65836200
2024-11-04,BINA,RG,4090.00,4050.00,4090.00,4050.00,4090.00,52200,213411000
2024-11-04,BINO,RG,185.00,180.00,187.00,177.00,180.00,1877100,341262600
2024-11-04,BIPI,RG,70.00,72.00,74.00,68.00,72.00,220951500,15598469900
2024-11-04,BIPP,RG,31.00,31.00,31.00,31.00,30.00,1000,31000
2024-11-04,BIRD,RG,2010.00,2090.00,2090.00,1980.00,2070.00,2750400,5551400000
2024-11-04,BISI,RG,1170.00,1240.00,1250.00,1160.00,1240.00,784400,931509000
2024-11-04,BJBR,RG,965.00,975.00,975.00,955.00,965.00,4564400,4388080000
2024-11-04,BJTM,RG,555.00,560.00,560.00,550.00,555.00,9074300,5011578500
2024-11-04,BKDP,RG,48.00,48.00,48.00,48.00,49.00,323400,15523200
2024-11-04,BKSL,RG,43.00,43.00,44.00,43.00,43.00,4158000,179394000
2024-11-04,BKSW,RG,77.00,82.00,84.00,75.00,82.00,19665200,1547634800
2024-11-04,BLES,RG,258.00,256.00,260.00,252.00,256.00,15378300,3929597800
2024-11-04,BLTA,RG,22.00,22.00,22.00,22.00,23.00,498100,10958200
2024-11-04,BLTZ,RG,2000.00,2000.00,2000.00,2000.00,2100.00,1500,3000000
2024-11-04,BLUE,RG,354.00,354.00,356.00,348.00,354.00,463600,163691800
2024-11-04,BMAS,RG,765.00,765.00,765.00,765.00,765.00,101500,77647500
2024-11-04,BMBL,RG,14.00,14.00,14.00,13.00,13.00,1448000,18999500
2024-11-04,BMHS,RG,286.00,282.00,290.00,276.00,286.00,501200,141529800
2024-11-04,BMRI,RG,6750.00,6600.00,6800.00,6525.00,6650.00,80208800,535167957500
2024-11-04,BMSR,RG,344.00,350.00,356.00,342.00,350.00,112000,39308000
2024-11-04,BMTR,RG,208.00,214.00,214.00,206.00,214.00,24604500,5161115000
2024-11-04,BNBA,RG,705.00,700.00,705.00,690.00,705.00,102400,71191000
2024-11-04,BNBR,RG,45.00,46.00,46.00,45.00,46.00,7150500,326326900
2024-11-04,BNGA,RG,1855.00,1830.00,1865.00,1810.00,1825.00,7506000,13726874500
2024-11-04,BNII,RG,224.00,228.00,228.00,222.00,228.00,1290200,287644600
2024-11-04,BNLI,RG,1115.00,1160.00,1180.00,1110.00,1170.00,1044500,1178173500
2024-11-04,BOBA,RG,173.00,179.00,179.00,171.00,178.00,233700,40617800
2024-11-04,BOGA,RG,570.00,565.00,570.00,535.00,570.00,3216800,1823985500
2024-11-04,BOLA,RG,99.00,99.00,101.00,99.00,99.00,202800,20242400
