Date,Stock Code,Board,Previous Price,Last Price,Open Price,High Price,Low Price,Volume,Value
2026-01-28,AADI,RG,7950.00,7700.00,7500.00,7950.00,7375.00,28703200,218410342500
2026-01-28,AALI,RG,7725.00,7400.00,7725.00,7725.00,7300.00,2977100,22200125000
2026-01-28,ABBA,RG,56.00,51.00,53.00,53.00,51.00,2341800,120123200
2026-01-28,ABDA,RG,3160.00,2870.00,2870.00,2870.00,2870.00,900,2583000
2026-01-28,ABMM,RG,2950.00,2810.00,2960.00,2960.00,2800.00,2349400,6723648000
2026-01-28,ACES,RG,410.00,394.00,408.00,410.00,390.00,112023100,44930140600
2026-01-28,ACRO,RG,91.00,82.00,90.00,90.00,79.00,27960200,2342525400
2026-01-28,ACST,RG,147.00,136.00,144.00,144.00,130.00,28807000,3878042900
2026-01-28,ADCP,RG,59.00,55.00,58.00,59.00,53.00,69817100,3921302600
2026-01-28,ADES,RG,15375.00,15200.00,15375.00,15375.00,14975.00,204800,3097840000
2026-01-28,ADHI,RG,246.00,230.00,242.00,246.00,224.00,35483900,8321745800
2026-01-28,ADMF,RG,8575.00,8325.00,8550.00,8575.00,8250.00,317400,2666460000
2026-01-28,ADMG,RG,244.00,214.00,244.00,246.00,208.00,3653500,802942400
2026-01-28,ADMR,RG,2220.00,2080.00,2090.00,2270.00,1895.00,155198800,325859219500
2026-01-28,ADRO,RG,2290.00,2210.00,2150.00,2280.00,2070.00,337819000,732823021000
2026-01-28,AGAR,RG,248.00,278.00,246.00,300.00,234.00,5234400,1483765000
2026-01-28,AGII,RG,1950.00,1840.00,1725.00,2150.00,1660.00,10967600,20611854500
2026-01-28,AGRO,RG,230.00,212.00,230.00,230.00,204.00,52158200,11457436000
2026-01-28,AGRS,RG,79.00,73.00,78.00,78.00,71.00,38707600,2879002800
2026-01-28,AHAP,RG,152.00,137.00,137.00,137.00,137.00,23846900,3267025300
2026-01-28,AIMS,RG,700.00,595.00,595.00,595.00,595.00,732000,435540000
2026-01-28,AISA,RG,155.00,144.00,150.00,154.00,140.00,35511800,5172701500
2026-01-28,AKKU,RG,42.00,38.00,38.00,46.00,38.00,1830400,77678400
2026-01-28,AKPI,RG,565.00,560.00,565.00,570.00,515.00,107400,58114000
2026-01-28,AKRA,RG,1345.00,1280.00,1340.00,1340.00,1245.00,32893000,42037744500
2026-01-28,AKSI,RG,474.00,408.00,452.00,452.00,404.00,2453100,1035758000
2026-01-28,ALDO,RG,545.00,545.00,545.00,545.00,525.00,193200,103349000
2026-01-28,ALKA,RG,785.00,670.00,780.00,780.00,670.00,1295200,900155000
2026-01-28,ALMI,RG,74.00,74.00,0.00,0.00,0.00,0,0
2026-01-28,ALTO,RG,18.00,18.00,0.00,0.00,0.00,0,0
2026-01-28,AMAG,RG,456.00,452.00,438.00,472.00,420.00,3311100,1474112200
2026-01-28,AMAN,RG,248.00,214.00,240.00,248.00,214.00,6227800,1404949400
2026-01-28,AMAR,RG,220.00,210.00,222.00,222.00,197.00,5754200,1188689000
2026-01-28,AMFG,RG,3730.00,3590.00,3720.00,3720.00,3460.00,45300,160570000
2026-01-28,AMIN,RG,286.00,276.00,276.00,284.00,264.00,764200,208804000
2026-01-28,AMMN,RG,7800.00,7000.00,6650.00,7825.00,6650.00,89848800,625480587500
2026-01-28,AMMS,RG,510.00,466.00,510.00,510.00,460.00,4220900,1973434000
2026-01-28,AMOR,RG,382.00,372.00,384.00,386.00,358.00,2027900,752505000
2026-01-28,AMRT,RG,1870.00,1735.00,1850.00,1895.00,1705.00,111395600,195488166500
2026-01-28,ANDI,RG,29.00,27.00,28.00,28.00,27.00,9242200,252573200
2026-01-28,ANJT,RG,1770.00,1705.00,1770.00,1770.00,1600.00,1152300,1961620500
2026-01-28,ANTM,RG,4610.00,4420.00,4600.00,4710.00,4250.00,589421400,2608743202000
2026-01-28,APEX,RG,230.00,196.00,210.00,222.00,196.00,63453500,12955647200
2026-01-28,APIC,RG,1530.00,1560.00,1520.00,1585.00,1405.00,234000,347095500
2026-01-28,APII,RG,212.00,195.00,212.00,212.00,191.00,328200,65367200
2026-01-28,APLI,RG,370.00,360.00,376.00,376.00,352.00,86900,31472800
2026-01-28,APLN,RG,162.00,153.00,160.00,163.00,147.00,131829600,20355088400
2026-01-28,ARCI,RG,1985.00,1940.00,1970.00,2030.00,1800.00,347496500,667292661000
2026-01-28,AREA,RG,446.00,402.00,446.00,446.00,380.00,3888000,1577844000
2026-01-28,ARGO,RG,1300.00,1105.00,1300.00,1500.00,1105.00,1018100,1311726500
2026-01-28,ARII,RG,318.00,284.00,318.00,318.00,280.00,2582800,751417600
2026-01-28,ARKA,RG,38.00,35.00,37.00,37.00,35.00,6887000,244250800
2026-01-28,ARKO,RG,11700.00,10550.00,10550.00,10550.00,10550.00,497400,5247570000
2026-01-28,ARMY,RG,50.00,50.00,0.00,0.00,0.00,0,0
2026-01-28,ARNA,RG,540.00,515.00,535.00,535.00,505.00,14582400,7621733500
2026-01-28,ARTA,RG,2890.00,2840.00,2840.00,2840.00,2840.00,500,1420000
2026-01-28,ARTI,RG,2.00,2.00,0.00,0.00,0.00,0,0
2026-01-28,ARTO,RG,1855.00,1670.00,1840.00,1840.00,1590.00,17257300,29539470000
2026-01-28,ASBI,RG,436.00,424.00,428.00,436.00,416.00,52000,21984200
2026-01-28,ASDM,RG,650.00,635.00,650.00,720.00,620.00,123000,80511000
2026-01-28,ASGR,RG,1540.00,1490.00,1420.00,1540.00,1420.00,5806100,8696828000
2026-01-28,ASHA,RG,82.00,73.00,78.00,79.00,70.00,115856600,8557061900
2026-01-28,ASII,RG,6300.00,6175.00,6200.00,6475.00,5775.00,200262500,1227316165000
2026-01-28,ASJT,RG,185.00,180.00,185.00,220.00,180.00,8572200,1691336800
2026-01-28,ASLC,RG,87.00,81.00,85.00,92.00,79.00,162017500,13616669700
2026-01-28,ASLI,RG,535.00,500.00,500.00,530.00,480.00,34231800,17059019900
2026-01-28,ASMI,RG,36.00,33.00,33.00,33.00,33.00,1573500,51925500
2026-01-28,ASPI,RG,484.00,426.00,486.00,486.00,412.00,1200000,533878600
2026-01-28,ASPR,RG,135.00,120.00,133.00,133.00,115.00,24406700,3058500400
2026-01-28,ASRI,RG,171.00,158.00,169.00,171.00,153.00,105527800,17025544800
2026-01-28,ASRM,RG,318.00,294.00,318.00,318.00,290.00,224100,67525400
2026-01-28,ASSA,RG,1205.00,1125.00,1165.00,1200.00,1105.00,16669600,19108481000
2026-01-28,ATAP,RG,1005.00,905.00,905.00,905.00,905.00,9667200,8748816000
2026-01-28,ATIC,RG,650.00,600.00,650.00,650.00,590.00,808900,494742000
2026-01-28,ATLA,RG,62.00,55.00,61.00,62.00,54.00,193724000,11135154100
