Date,Stock Code,Board,Previous Price,Last Price,Open Price,High Price,Low Price,Volume,Value
2023-11-28,AALI,RG,7125.00,7225.00,7150.00,7300.00,7125.00,993200,7179655000
2023-11-28,ABBA,RG,70.00,69.00,70.00,71.00,68.00,2506400,173449100
2023-11-28,ABDA,RG,5900.00,5900.00,0.00,0.00,0.00,0,0
2023-11-28,ABMM,RG,3370.00,3420.00,3370.00,3420.00,3370.00,627200,2134734000
2023-11-28,ACES,RG,800.00,775.00,805.00,810.00,770.00,76611500,59830386000
2023-11-28,ACST,RG,159.00,154.00,160.00,160.00,154.00,9258100,1443122600
2023-11-28,ADCP,RG,54.00,54.00,54.00,54.00,53.00,4902900,262410400
2023-11-28,ADES,RG,8975.00,9075.00,9000.00,9075.00,8975.00,202500,1827047500
2023-11-28,ADHI,RG,394.00,404.00,394.00,408.00,394.00,37386600,15072647000
2023-11-28,ADMF,RG,10650.00,10600.00,10650.00,10725.00,10600.00,89400,950417500
2023-11-28,ADMG,RG,147.00,144.00,150.00,151.00,143.00,310200,45400600
2023-11-28,ADMR,RG,1255.00,1255.00,1265.00,1275.00,1235.00,23489700,29435235000
2023-11-28,ADRO,RG,2550.00,2580.00,2560.00,2620.00,2560.00,19680900,50975943000
2023-11-28,AGAR,RG,117.00,117.00,117.00,117.00,117.00,2600,304200
2023-11-28,AGII,RG,1520.00,1535.00,1520.00,1560.00,1490.00,629900,955863000
2023-11-28,AGRO,RG,306.00,298.00,304.00,314.00,296.00,67596700,20491488200
2023-11-28,AGRS,RG,84.00,83.00,84.00,84.00,82.00,2241600,186105300
2023-11-28,AHAP,RG,93.00,90.00,92.00,95.00,88.00,25573000,2309851200
2023-11-28,AIMS,RG,320.00,352.00,316.00,352.00,316.00,683800,240294200
2023-11-28,AISA,RG,157.00,156.00,155.00,160.00,155.00,6353800,1003306100
2023-11-28,AKKU,RG,50.00,50.00,50.00,50.00,50.00,300,15000
2023-11-28,AKPI,RG,705.00,705.00,715.00,715.00,705.00,200,142000
2023-11-28,AKRA,RG,1440.00,1430.00,1440.00,1450.00,1420.00,14789400,21230301000
2023-11-28,AKSI,RG,159.00,155.00,159.00,159.00,155.00,51400,8037400
2023-11-28,ALDO,RG,800.00,800.00,810.00,840.00,795.00,66800,54000500
2023-11-28,ALKA,RG,520.00,520.00,520.00,550.00,505.00,108300,56258500
2023-11-28,ALMI,RG,246.00,228.00,268.00,300.00,226.00,11358300,3102954800
2023-11-28,ALTO,RG,50.00,50.00,50.00,50.00,50.00,1500,75000
2023-11-28,AMAG,RG,308.00,318.00,322.00,322.00,312.00,7100,2278600
2023-11-28,AMAN,RG,125.00,125.00,127.00,127.00,123.00,3391100,421977200
2023-11-28,AMAR,RG,320.00,312.00,320.00,320.00,312.00,745500,233751600
2023-11-28,AMFG,RG,5875.00,5875.00,5875.00,5875.00,5750.00,93000,538662500
2023-11-28,AMIN,RG,190.00,194.00,190.00,196.00,180.00,1222400,231360200
2023-11-28,AMMN,RG,7550.00,7725.00,7550.00,7800.00,7500.00,102447400,788353450000
2023-11-28,AMMS,RG,48.00,47.00,49.00,50.00,46.00,1023300,48227300
2023-11-28,AMOR,RG,980.00,960.00,980.00,980.00,955.00,2200,2128500
2023-11-28,AMRT,RG,2860.00,2870.00,2860.00,2900.00,2850.00,23879600,68578557000
2023-11-28,ANDI,RG,50.00,50.00,50.00,50.00,50.00,100,5000
2023-11-28,ANJT,RG,715.00,720.00,715.00,725.00,705.00,1547600,1110338000
2023-11-28,ANTM,RG,1620.00,1655.00,1630.00,1670.00,1620.00,42651500,70317254000
2023-11-28,APEX,RG,208.00,212.00,208.00,216.00,206.00,5854300,1234970200
2023-11-28,APIC,RG,1130.00,1130.00,1130.00,1145.00,1115.00,9923800,11272038000
2023-11-28,APII,RG,191.00,191.00,194.00,194.00,191.00,104500,20162700
2023-11-28,APLI,RG,535.00,565.00,510.00,565.00,510.00,214100,119864500
2023-11-28,APLN,RG,132.00,134.00,133.00,134.00,131.00,21566000,2865728000
2023-11-28,ARCI,RG,376.00,376.00,380.00,394.00,376.00,12847400,4925867400
2023-11-28,ARGO,RG,835.00,845.00,845.00,845.00,845.00,12300,10393500
2023-11-28,ARII,RG,240.00,244.00,238.00,244.00,238.00,28700,6834000
2023-11-28,ARKA,RG,50.00,50.00,50.00,50.00,50.00,2816600,140830000
2023-11-28,ARKO,RG,750.00,725.00,800.00,800.00,725.00,3708600,2721738000
2023-11-28,ARMY,RG,50.00,50.00,0.00,0.00,0.00,0,0
2023-11-28,ARNA,RG,700.00,690.00,700.00,710.00,685.00,1850100,1281155000
2023-11-28,ARTA,RG,2730.00,2570.00,2650.00,2720.00,2570.00,4600,12090000
2023-11-28,ARTI,RG,37.00,34.00,34.00,34.00,34.00,4100,139400
2023-11-28,ARTO,RG,3120.00,3050.00,3120.00,3230.00,3010.00,46204100,143088171000
2023-11-28,ASBI,RG,635.00,640.00,640.00,660.00,610.00,29100,18913000
2023-11-28,ASDM,RG,1015.00,1010.00,1010.00,1010.00,1010.00,400,404000
2023-11-28,ASGR,RG,910.00,925.00,915.00,930.00,915.00,730400,672669500
2023-11-28,ASHA,RG,50.00,50.00,50.00,50.00,50.00,24600,1230000
2023-11-28,ASII,RG,5625.00,5550.00,5675.00,5675.00,5550.00,86907600,485633942500
2023-11-28,ASJT,RG,125.00,125.00,123.00,125.00,122.00,151700,18609500
2023-11-28,ASLC,RG,95.00,94.00,97.00,98.00,94.00,12912500,1228590900
2023-11-28,ASMI,RG,50.00,50.00,50.00,51.00,50.00,762400,38121200
2023-11-28,ASPI,RG,228.00,216.00,228.00,228.00,216.00,859900,191626600
2023-11-28,ASRI,RG,171.00,169.00,172.00,173.00,168.00,8329400,1412771000
2023-11-28,ASRM,RG,1645.00,1645.00,0.00,0.00,0.00,0,0
2023-11-28,ASSA,RG,900.00,895.00,905.00,920.00,875.00,15594400,14028951000
2023-11-28,ATAP,RG,56.00,56.00,56.00,56.00,54.00,115800,6373900
2023-11-28,ATIC,RG,362.00,360.00,362.00,372.00,360.00,83200,30277800
2023-11-28,AUTO,RG,2610.00,2570.00,2610.00,2620.00,2550.00,1624800,4192968000
2023-11-28,AVIA,RG,490.00,484.00,490.00,492.00,482.00,5757700,2789790600
2023-11-28,AWAN,RG,342.00,348.00,342.00,350.00,336.00,10734500,3668847800
2023-11-28,AXIO,RG,226.00,220.00,226.00,226.00,210.00,3938300,860549400
2023-11-28,AYLS,RG,59.00,59.00,56.00,59.00,56.00,410700,23824700
2023-11-28,BABP,RG,65.00,63.00,65.00,66.00,63.00,23038500,1471270700
2023-11-28,BABY,RG,214.00,220.00,216.00,220.00,212.00,1194200,259946200
2023-11-28,BACA,RG,131.00,131.00,132.00,132.00,130.00,3353400,438217400
2023-11-28,BAJA,RG,137.00,138.00,137.00,138.00,136.00,227300,31088500
2023-11-28,BALI,RG,610.00,640.00,605.00,650.00,605.00,278200,172538000
2023-11-28,BANK,RG,1080.00,1085.00,1085.00,1090.00,1050.00,45914700,49336526000
2023-11-28,BAPA,RG,64.00,64.00,65.00,65.00,63.00,368400,23617900
2023-11-28,BAPI,RG,50.00,50.00,0.00,0.00,0.00,0,0
2023-11-28,BATA,RG,141.00,141.00,141.00,141.00,141.00,600,84600
2023-11-28,BAUT,RG,50.00,50.00,50.00,50.00,50.00,20900,1045000
2023-11-28,BAYU,RG,1500.00,1525.00,1515.00,1560.00,1500.00,367300,554396000
2023-11-28,BBCA,RG,8875.00,8875.00,8875.00,8950.00,8850.00,69070600,613952417500
2023-11-28,BBHI,RG,1510.00,1480.00,1490.00,1525.00,1420.00,3993800,5876815000
2023-11-28,BBKP,RG,84.00,82.00,84.00,85.00,82.00,107999800,8968069200
2023-11-28,BBLD,RG,770.00,755.00,760.00,760.00,750.00,124400,94428000
2023-11-28,BBMD,RG,1905.00,1900.00,1900.00,1900.00,1900.00,200000,380000000
2023-11-28,BBNI,RG,5275.00,5175.00,5350.00,5350.00,5175.00,43142000,225638710000
2023-11-28,BBRI,RG,5350.00,5350.00,5325.00,5425.00,5325.00,147993400,794721940000
2023-11-28,BBRM,RG,69.00,69.00,67.00,70.00,67.00,291100,20100600
2023-11-28,BBSI,RG,3650.00,3570.00,3600.00,3600.00,3440.00,1100,3830000
2023-11-28,BBSS,RG,90.00,88.00,93.00,93.00,86.00,320600,28330400
2023-11-28,BBTN,RG,1290.00,1295.00,1295.00,1305.00,1290.00,26158700,33887125500
2023-11-28,BBYB,RG,372.00,376.00,364.00,398.00,352.00,379229100,143988170800
2023-11-28,BCAP,RG,51.00,51.00,51.00,51.00,50.00,4184600,210653400
2023-11-28,BCIC,RG,130.00,127.00,130.00,132.00,125.00,803500,102765400
