Date,Stock Code,Board,Previous Price,Last Price,Open Price,High Price,Low Price,Volume,Value
2025-12-22,AADI,RG,7050.00,7050.00,7075.00,7100.00,7000.00,8487600,59641447500
2025-12-22,AALI,RG,7375.00,7400.00,7475.00,7475.00,7300.00,423100,3115632500
2025-12-22,ABBA,RG,49.00,51.00,50.00,51.00,50.00,1518500,76466400
2025-12-22,ABDA,RG,3200.00,3290.00,3280.00,3290.00,3280.00,400,1313000
2025-12-22,ABMM,RG,2810.00,2800.00,2820.00,2820.00,2750.00,550400,1531249000
2025-12-22,ACES,RG,416.00,414.00,418.00,420.00,412.00,19759900,8198109600
2025-12-22,ACRO,RG,87.00,86.00,87.00,87.00,85.00,2613900,223973300
2025-12-22,ACST,RG,136.00,141.00,137.00,149.00,134.00,34266000,4909473300
2025-12-22,ADCP,RG,57.00,56.00,57.00,57.00,55.00,26911200,1500303000
2025-12-22,ADES,RG,15650.00,15350.00,15650.00,15675.00,15300.00,45300,698672500
2025-12-22,ADHI,RG,254.00,250.00,254.00,268.00,250.00,55337200,14283279800
2025-12-22,ADMF,RG,8400.00,8500.00,8425.00,8500.00,8425.00,32600,276047500
2025-12-22,ADMG,RG,218.00,186.00,218.00,218.00,186.00,15795500,3029002500
2025-12-22,ADMR,RG,1360.00,1415.00,1370.00,1430.00,1350.00,49434100,69068652500
2025-12-22,ADRO,RG,1900.00,1895.00,1910.00,1915.00,1885.00,102188900,193714873500
2025-12-22,AGAR,RG,236.00,236.00,236.00,242.00,236.00,40000,9497800
2025-12-22,AGII,RG,1595.00,1600.00,1600.00,1680.00,1600.00,1313500,2144981500
2025-12-22,AGRO,RG,232.00,228.00,232.00,234.00,226.00,26883300,6152296400
2025-12-22,AGRS,RG,80.00,79.00,80.00,81.00,77.00,22541000,1766086100
2025-12-22,AHAP,RG,91.00,88.00,92.00,94.00,86.00,49863100,4439288800
2025-12-22,AIMS,RG,388.00,384.00,386.00,398.00,380.00,1368600,533589200
2025-12-22,AISA,RG,142.00,142.00,142.00,143.00,140.00,7341400,1037823100
2025-12-22,AKKU,RG,32.00,32.00,32.00,32.00,31.00,146700,4685800
2025-12-22,AKPI,RG,570.00,560.00,570.00,575.00,560.00,100100,56394500
2025-12-22,AKRA,RG,1230.00,1240.00,1235.00,1245.00,1225.00,12689000,15669956000
2025-12-22,AKSI,RG,444.00,448.00,448.00,498.00,428.00,786300,356643800
2025-12-22,ALDO,RG,770.00,795.00,770.00,800.00,770.00,275800,215127500
2025-12-22,ALKA,RG,354.00,364.00,354.00,390.00,350.00,906200,332026000
2025-12-22,ALMI,RG,74.00,74.00,0.00,0.00,0.00,0,0
2025-12-22,ALTO,RG,18.00,18.00,0.00,0.00,0.00,0,0
2025-12-22,AMAG,RG,382.00,382.00,386.00,386.00,374.00,209100,79764800
2025-12-22,AMAN,RG,206.00,200.00,206.00,210.00,195.00,5153100,1044772400
2025-12-22,AMAR,RG,232.00,224.00,230.00,232.00,224.00,1220900,276767800
2025-12-22,AMFG,RG,3210.00,3250.00,3260.00,3280.00,3210.00,87300,284505000
2025-12-22,AMIN,RG,244.00,252.00,244.00,260.00,244.00,266000,67260000
2025-12-22,AMMN,RG,6325.00,6500.00,6400.00,6500.00,6250.00,22451100,143336325000
2025-12-22,AMMS,RG,418.00,378.00,420.00,420.00,378.00,4719800,1823875800
2025-12-22,AMOR,RG,382.00,384.00,382.00,388.00,380.00,394600,150902200
2025-12-22,AMRT,RG,1920.00,1965.00,1935.00,1980.00,1930.00,37306900,73319624500
2025-12-22,ANDI,RG,29.00,27.00,29.00,29.00,27.00,23371100,653556000
