Date,Stock Code,Board,Previous Price,Last Price,Open Price,High Price,Low Price,Volume,Value
2023-12-05,AALI,RG,7125.00,7075.00,7125.00,7175.00,7075.00,684400,4856542500
2023-12-05,ABBA,RG,69.00,68.00,70.00,70.00,67.00,6709200,456387100
2023-12-05,ABDA,RG,5900.00,5900.00,0.00,0.00,0.00,0,0
2023-12-05,ABMM,RG,3390.00,3310.00,3390.00,3410.00,3310.00,2284400,7631008000
2023-12-05,ACES,RG,720.00,710.00,720.00,730.00,690.00,175242100,123859453000
2023-12-05,ACST,RG,145.00,149.00,145.00,151.00,145.00,4550300,674503000
2023-12-05,ADCP,RG,54.00,53.00,54.00,54.00,52.00,9817600,520465800
2023-12-05,ADES,RG,10250.00,10300.00,10250.00,10450.00,10000.00,256400,2633950000
2023-12-05,ADHI,RG,376.00,372.00,376.00,384.00,372.00,7596900,2851302600
2023-12-05,ADMF,RG,10650.00,10600.00,10775.00,10775.00,10600.00,145400,1552667500
2023-12-05,ADMG,RG,149.00,144.00,149.00,153.00,142.00,1529000,221225600
2023-12-05,ADMR,RG,1300.00,1300.00,1305.00,1360.00,1290.00,29321600,38780546500
2023-12-05,ADRO,RG,2560.00,2510.00,2570.00,2580.00,2490.00,42476700,106841984000
2023-12-05,AGAR,RG,117.00,117.00,117.00,117.00,117.00,400,46800
2023-12-05,AGII,RG,1500.00,1660.00,1505.00,1710.00,1500.00,1370800,2245647500
2023-12-05,AGRO,RG,314.00,314.00,314.00,324.00,306.00,51383900,16267248200
2023-12-05,AGRS,RG,85.00,84.00,85.00,86.00,84.00,3224900,271824700
2023-12-05,AHAP,RG,89.00,91.00,89.00,91.00,87.00,4403700,392623200
2023-12-05,AIMS,RG,492.00,540.00,540.00,540.00,540.00,716500,386910000
2023-12-05,AISA,RG,148.00,150.00,148.00,152.00,146.00,8323600,1237346100
2023-12-05,AKKU,RG,50.00,50.00,50.00,50.00,50.00,750400,37520000
2023-12-05,AKPI,RG,705.00,700.00,705.00,720.00,700.00,25500,18133500
2023-12-05,AKRA,RG,1405.00,1405.00,1405.00,1405.00,1380.00,17370700,24221367000
2023-12-05,AKSI,RG,158.00,157.00,158.00,159.00,157.00,42100,6647700
2023-12-05,ALDO,RG,795.00,815.00,780.00,820.00,780.00,69100,55227500
2023-12-05,ALKA,RG,464.00,454.00,470.00,470.00,448.00,107900,49191600
2023-12-05,ALMI,RG,222.00,220.00,222.00,222.00,208.00,137800,29569000
2023-12-05,ALTO,RG,50.00,50.00,50.00,50.00,50.00,800,40000
2023-12-05,AMAG,RG,302.00,302.00,306.00,306.00,300.00,591900,177721000
2023-12-05,AMAN,RG,124.00,125.00,124.00,125.00,123.00,4004900,497659500
2023-12-05,AMAR,RG,312.00,308.00,312.00,316.00,306.00,345300,106579000
2023-12-05,AMFG,RG,5950.00,6000.00,5975.00,6150.00,5875.00,45100,269525000
2023-12-05,AMIN,RG,186.00,184.00,185.00,185.00,172.00,238400,42221300
2023-12-05,AMMN,RG,6375.00,6600.00,6325.00,6675.00,6300.00,59549000,390682672500
2023-12-05,AMMS,RG,44.00,45.00,44.00,45.00,43.00,254700,11122600
2023-12-05,AMOR,RG,950.00,950.00,950.00,950.00,950.00,1800,1710000
2023-12-05,AMRT,RG,2870.00,2870.00,2880.00,2900.00,2860.00,12471200,35883469000
2023-12-05,ANDI,RG,50.00,50.00,50.00,50.00,50.00,300,15000
2023-12-05,ANJT,RG,740.00,725.00,740.00,740.00,720.00,423000,307514500
2023-12-05,ANTM,RG,1750.00,1745.00,1745.00,1745.00,1720.00,36711700,63651159000
