Date,Stock Code,Board,Previous Price,Last Price,Open Price,High Price,Low Price,Volume,Value
2022-09-19,AALI,RG,9100.00,8950.00,9125.00,9150.00,8825.00,4418700,39586807500
2022-09-19,ABBA,RG,204.00,210.00,202.00,214.00,202.00,24493600,5108067800
2022-09-19,ABDA,RG,5625.00,5625.00,0.00,0.00,0.00,0,0
2022-09-19,ABMM,RG,4850.00,4720.00,4850.00,4900.00,4520.00,12043100,56321421000
2022-09-19,ACES,RG,660.00,660.00,665.00,665.00,650.00,29271400,19251143500
2022-09-19,ACST,RG,212.00,208.00,212.00,216.00,202.00,16620100,3437597000
2022-09-19,ADCP,RG,83.00,80.00,84.00,85.00,78.00,69666100,5605213300
2022-09-19,ADES,RG,7350.00,7225.00,7350.00,7350.00,6950.00,189300,1358482500
2022-09-19,ADHI,RG,850.00,850.00,855.00,870.00,840.00,16331500,13909717000
2022-09-19,ADMF,RG,8350.00,8375.00,8350.00,8375.00,8325.00,47200,394422500
2022-09-19,ADMG,RG,169.00,168.00,170.00,170.00,167.00,365500,61531000
2022-09-19,ADMR,RG,1860.00,1775.00,1860.00,1885.00,1755.00,154522900,278733256500
2022-09-19,ADRO,RG,3930.00,3910.00,3950.00,3960.00,3860.00,134433200,523869960000
2022-09-19,AGAR,RG,304.00,294.00,310.00,310.00,294.00,1700,507600
2022-09-19,AGII,RG,2160.00,2390.00,2160.00,2450.00,2140.00,20295900,47226246000
2022-09-19,AGRO,RG,655.00,630.00,655.00,655.00,630.00,15429900,9886909000
2022-09-19,AGRS,RG,110.00,104.00,110.00,111.00,103.00,61332300,6480684200
2022-09-19,AHAP,RG,123.00,115.00,124.00,127.00,115.00,75330900,8957828200
2022-09-19,AIMS,RG,248.00,244.00,248.00,248.00,244.00,5500,1345200
2022-09-19,AISA,RG,142.00,146.00,140.00,146.00,140.00,6789500,984232900
2022-09-19,AKKU,RG,50.00,50.00,50.00,50.00,50.00,25800,1290000
2022-09-19,AKPI,RG,1660.00,1640.00,1660.00,1685.00,1640.00,113800,188316500
2022-09-19,AKRA,RG,1345.00,1405.00,1330.00,1455.00,1315.00,99646200,138239241000
2022-09-19,AKSI,RG,324.00,326.00,324.00,332.00,320.00,604500,196921600
2022-09-19,ALDO,RG,705.00,730.00,710.00,730.00,710.00,166100,120594000
2022-09-19,ALKA,RG,284.00,288.00,290.00,294.00,284.00,124900,36253600
2022-09-19,ALMI,RG,328.00,340.00,328.00,346.00,328.00,39400,13123200
2022-09-19,ALTO,RG,188.00,186.00,188.00,188.00,186.00,32300,6035300
2022-09-19,AMAG,RG,362.00,360.00,368.00,376.00,358.00,230700,84345200
2022-09-19,AMAN,RG,635.00,635.00,635.00,635.00,635.00,153300,97345500
2022-09-19,AMAR,RG,246.00,240.00,246.00,246.00,232.00,5278200,1268352800
2022-09-19,AMFG,RG,5625.00,5525.00,5625.00,5675.00,5475.00,273400,1519077500
2022-09-19,AMIN,RG,140.00,136.00,140.00,144.00,134.00,141700,19366200
2022-09-19,AMMS,RG,206.00,186.00,186.00,186.00,186.00,531700,98896200
2022-09-19,AMOR,RG,1385.00,1380.00,1350.00,1380.00,1350.00,3200,4382500
2022-09-19,AMRT,RG,2230.00,2250.00,2300.00,2320.00,2230.00,21542100,48734316000
2022-09-19,ANDI,RG,50.00,50.00,50.00,50.00,50.00,67000,3350000
2022-09-19,ANJT,RG,805.00,805.00,805.00,805.00,800.00,1657100,1330694500
2022-09-19,ANTM,RG,2040.00,2050.00,2080.00,2090.00,2020.00,80428100,165249083000
2022-09-19,APEX,RG,408.00,394.00,408.00,412.00,392.00,316200,125448600
2022-09-19,APIC,RG,1190.00,1180.00,1190.00,1195.00,1170.00,3450300,4080426000
2022-09-19,APII,RG,198.00,195.00,198.00,198.00,193.00,273800,53155600
2022-09-19,APLI,RG,204.00,200.00,204.00,206.00,194.00,3000,595400
2022-09-19,APLN,RG,146.00,148.00,150.00,156.00,144.00,109790900,16437945600
2022-09-19,ARCI,RG,346.00,352.00,346.00,358.00,346.00,1402400,496071400
