Date,Stock Code,Board,Previous Price,Last Price,Open Price,High Price,Low Price,Volume,Value
2023-02-01,AALI,RG,8225.00,8200.00,8225.00,8300.00,8200.00,595400,4901797500
2023-02-01,ABBA,RG,126.00,128.00,126.00,129.00,126.00,1842600,235324700
2023-02-01,ABDA,RG,6700.00,6700.00,0.00,0.00,0.00,0,0
2023-02-01,ABMM,RG,3150.00,3110.00,3150.00,3160.00,2930.00,9848900,29672782000
2023-02-01,ACES,RG,490.00,480.00,490.00,505.00,476.00,179826800,87794022000
2023-02-01,ACST,RG,163.00,161.00,163.00,164.00,161.00,1171100,189905900
2023-02-01,ADCP,RG,66.00,67.00,66.00,67.00,66.00,2499300,165731200
2023-02-01,ADES,RG,7450.00,7600.00,7500.00,7600.00,7375.00,97600,729560000
2023-02-01,ADHI,RG,480.00,472.00,480.00,484.00,472.00,9469500,4509231200
2023-02-01,ADMF,RG,9425.00,9425.00,9400.00,9425.00,9375.00,54200,508737500
2023-02-01,ADMG,RG,147.00,147.00,146.00,148.00,146.00,89200,13107500
2023-02-01,ADMR,RG,1640.00,1615.00,1640.00,1640.00,1605.00,52143700,84434327000
2023-02-01,ADRO,RG,2960.00,2950.00,2940.00,3000.00,2930.00,59788400,176741452000
2023-02-01,AGAR,RG,280.00,270.00,280.00,280.00,268.00,2200,606800
2023-02-01,AGII,RG,1990.00,2040.00,1990.00,2070.00,1985.00,5575000,11271600500
2023-02-01,AGRO,RG,440.00,450.00,440.00,466.00,438.00,68230600,30829703200
2023-02-01,AGRS,RG,91.00,92.00,92.00,92.00,91.00,564400,51768200
2023-02-01,AHAP,RG,62.00,61.00,62.00,63.00,60.00,3543400,216150400
2023-02-01,AIMS,RG,282.00,270.00,282.00,286.00,264.00,477900,128652400
2023-02-01,AISA,RG,148.00,149.00,148.00,150.00,148.00,2125900,316873100
2023-02-01,AKKU,RG,50.00,50.00,50.00,50.00,50.00,300,15000
2023-02-01,AKPI,RG,1205.00,1250.00,1220.00,1255.00,1220.00,16000,19864500
